THEME_NAME,THEME_ID,n_stocks,n_up,agreement_rate,holding_rtn_mean,rebal_date,holding_date,ga_weight,agreement_bin,agreement_rate_pct,holding_rtn_pct
도시가스,176,9,6,0.6666666666666666,0.0024957113172611794,20231113,20231114,0.0309,50~70%,66.66666666666666,0.24957113172611795
마켓컬리(kurly),481,10,3,0.3,0.021365945798239073,20231113,20231114,0.0245,30~50%,30.0,2.136594579823907
반도체 대표주(생산),155,3,1,0.3333333333333333,0.0016705916743852505,20231113,20231114,0.0245,30~50%,33.33333333333333,0.16705916743852506
밥솥,341,5,3,0.6,-0.005097077057909694,20231113,20231114,0.0044,50~70%,60.0,-0.5097077057909694
생명보험,283,6,4,0.6666666666666666,-0.0008819613831236306,20231113,20231114,0.0351,50~70%,66.66666666666666,-0.08819613831236306
선박평형수 처리장치,363,7,4,0.5714285714285714,0.0030204735896561647,20231113,20231114,0.0018,50~70%,57.14285714285714,0.30204735896561646
셰일가스(Shale Gas),323,13,7,0.5384615384615384,0.012787583177903251,20231113,20231114,0.0566,50~70%,53.84615384615385,1.278758317790325
윤활유,527,7,6,0.8571428571428571,0.004550480838424575,20231113,20231114,0.0016,70~100%,85.71428571428571,0.45504808384245754
은행,165,10,7,0.7,0.010301924296833142,20231113,20231114,0.0288,70~100%,70.0,1.0301924296833143
자전거,210,6,4,0.6666666666666666,0.004010231628093959,20231113,20231114,0.0131,50~70%,66.66666666666666,0.4010231628093959
종합상사,325,8,7,0.875,0.008142376351992803,20231113,20231114,0.0012,70~100%,87.5,0.8142376351992803
철강 주요종목,62,12,5,0.4166666666666667,0.012124106679040866,20231113,20231114,0.0149,30~50%,41.66666666666667,1.2124106679040867
초전도체,537,13,6,0.46153846153846156,-0.003725910976471253,20231113,20231114,0.0054,30~50%,46.15384615384615,-0.3725910976471253
코로나19(혈장치료/혈장치료제),437,9,2,0.2222222222222222,0.0072977085120688396,20231113,20231114,0.0243,0~30%,22.22222222222222,0.729770851206884
타이어,167,13,4,0.3076923076923077,0.014455044576012082,20231113,20231114,0.0117,30~50%,30.76923076923077,1.4455044576012082
통신,126,3,2,0.6666666666666666,0.006073081091608941,20231113,20231114,0.1086,50~70%,66.66666666666666,0.6073081091608941
페인트,330,8,4,0.5,0.01050456349861087,20231113,20231114,0.1223,50~70%,50.0,1.0504563498610868
해운,36,6,1,0.16666666666666666,-0.021468178063301795,20231113,20231114,0.0148,0~30%,16.666666666666664,-2.1468178063301795
LCD BLU제조,4,4,4,1.0,0.0006730216127849298,20231114,20231115,0.0001,70~100%,100.0,0.06730216127849298
가상화폐(비트코인 등),331,30,22,0.7333333333333333,0.007141634116059729,20231114,20231115,0.3936,70~100%,73.33333333333333,0.7141634116059729
공작기계,297,16,16,1.0,0.01769331317524292,20231114,20231115,0.0,70~100%,100.0,1.769331317524292
교육/온라인 교육,52,27,22,0.8148148148148148,0.007803778163679432,20231114,20231115,0.1713,70~100%,81.48148148148148,0.7803778163679432
도시가스,176,9,6,0.6666666666666666,0.0037834657797018137,20231114,20231115,0.0024,50~70%,66.66666666666666,0.3783465779701814
마켓컬리(kurly),481,10,9,0.9,0.009363305101892583,20231114,20231115,0.0243,70~100%,90.0,0.9363305101892584
모바일콘텐츠(스마트폰/태블릿PC),270,35,30,0.8571428571428571,0.015366634420550666,20231114,20231115,0.0096,70~100%,85.71428571428571,1.5366634420550667
밥솥,341,5,3,0.6,-0.003920684800126395,20231114,20231115,0.0561,50~70%,60.0,-0.39206848001263944
백화점,318,7,7,1.0,0.003104338614169192,20231114,20231115,0.0025,70~100%,100.0,0.3104338614169192
북한 광물자원개발,399,20,18,0.9,0.026579465443678313,20231114,20231115,0.0004,70~100%,90.0,2.657946544367831
선박평형수 처리장치,363,7,4,0.5714285714285714,0.002002051350616263,20231114,20231115,0.0025,50~70%,57.14285714285714,0.2002051350616263
셰일가스(Shale Gas),323,13,9,0.6923076923076923,0.014753912271992707,20231114,20231115,0.0163,50~70%,69.23076923076923,1.4753912271992706
손해보험,164,8,5,0.625,-0.013353077047461637,20231114,20231115,0.0727,50~70%,62.5,-1.3353077047461637
온실가스(탄소배출권),152,15,14,0.9333333333333333,0.024515530551156118,20231114,20231115,0.0001,70~100%,93.33333333333333,2.4515530551156117
자동차부품,27,144,124,0.8611111111111112,0.02441884311697036,20231114,20231115,0.0004,70~100%,86.11111111111111,2.441884311697036
자전거,210,6,3,0.5,0.013253444582831139,20231114,20231115,0.0047,50~70%,50.0,1.325344458283114
종합상사,325,8,6,0.75,0.020909617529858773,20231114,20231115,0.0003,70~100%,75.0,2.0909617529858773
"주류업(주정, 에탄올 등)",86,13,10,0.7692307692307693,0.008004423238536947,20231114,20231115,0.1169,70~100%,76.92307692307693,0.8004423238536947
철강 중소형,72,37,34,0.918918918918919,0.007517738381817724,20231114,20231115,0.1034,70~100%,91.8918918918919,0.7517738381817723
초전도체,537,13,9,0.6923076923076923,0.0355520486961836,20231114,20231115,0.0084,50~70%,69.23076923076923,3.55520486961836
타이어,167,13,11,0.8461538461538461,0.010471684047762518,20231114,20231115,0.0072,70~100%,84.61538461538461,1.0471684047762517
토스(toss),497,7,6,0.8571428571428571,-0.0036458676344364965,20231114,20231115,0.0035,70~100%,85.71428571428571,-0.36458676344364965
폐기물처리,197,9,7,0.7777777777777778,0.012311012749326618,20231114,20231115,0.0001,70~100%,77.77777777777779,1.2311012749326617
항공/저가 항공사(LCC),166,9,8,0.8888888888888888,0.025951688145158764,20231114,20231115,0.0024,70~100%,88.88888888888889,2.595168814515876
희귀금속(희토류 등),298,14,14,1.0,0.023725049455428384,20231114,20231115,0.0007,70~100%,100.0,2.3725049455428384
3D 프린터,326,14,12,0.8571428571428571,0.012923272216824624,20231115,20231116,0.0002,70~100%,85.71428571428571,1.2923272216824624
K-뉴딜지수(바이오),458,13,12,0.9230769230769231,-0.0005689249958096618,20231115,20231116,0.0644,70~100%,92.3076923076923,-0.05689249958096618
LCD장비,7,44,33,0.75,0.0112603931368124,20231115,20231116,0.0,70~100%,75.0,1.12603931368124
LED장비,269,14,13,0.9285714285714286,0.01587271857676757,20231115,20231116,0.0009,70~100%,92.85714285714286,1.5872718576767568
NI(네트워크통합),56,8,8,1.0,0.010012833849533276,20231115,20231116,0.0002,70~100%,100.0,1.0012833849533276
공작기계,297,16,14,0.875,0.0044783636607794025,20231115,20231116,0.3246,70~100%,87.5,0.44783636607794025
마리화나(대마),408,13,10,0.7692307692307693,-0.006830907968452845,20231115,20231116,0.0005,70~100%,76.92307692307693,-0.6830907968452845
마이크로바이옴,470,16,11,0.6875,-0.0024338472660811114,20231115,20231116,0.0005,50~70%,68.75,-0.24338472660811114
무선충전기술,321,13,9,0.6923076923076923,0.0019733913190438123,20231115,20231116,0.0024,50~70%,69.23076923076923,0.19733913190438124
반도체 재료/부품,14,57,49,0.8596491228070176,0.020481441656862234,20231115,20231116,0.0001,70~100%,85.96491228070175,2.0481441656862236
북한 광물자원개발,399,20,19,0.95,0.00029576898632541204,20231115,20231116,0.0,70~100%,95.0,0.029576898632541204
비료,204,12,9,0.75,0.012709116483424774,20231115,20231116,0.0186,70~100%,75.0,1.2709116483424774
석유화학,180,17,17,1.0,0.007597491545977912,20231115,20231116,0.0001,70~100%,100.0,0.7597491545977911
슈퍼박테리아,294,10,7,0.7,-8.788979818005193e-05,20231115,20231116,0.0002,70~100%,70.0,-0.008788979818005194
자동차부품,27,144,118,0.8194444444444444,0.008973504384550782,20231115,20231116,0.0005,70~100%,81.94444444444444,0.8973504384550782
전자파,18,13,8,0.6153846153846154,0.006467223988046129,20231115,20231116,0.0005,50~70%,61.53846153846154,0.6467223988046129
조선,30,6,6,1.0,-0.0004118890891732045,20231115,20231116,0.0001,70~100%,100.0,-0.04118890891732045
지능형로봇/인공지능(AI),99,64,55,0.859375,0.002732749813793187,20231115,20231116,0.0003,70~100%,85.9375,0.2732749813793187
치아 치료(임플란트 등),174,11,7,0.6363636363636364,0.021864960568098734,20231115,20231116,0.0002,50~70%,63.63636363636363,2.1864960568098732
카지노,47,8,7,0.875,-0.000506697594280181,20231115,20231116,0.0,70~100%,87.5,-0.0506697594280181
키오스크(KIOSK),385,10,9,0.9,0.01643463682752667,20231115,20231116,0.0589,70~100%,90.0,1.6434636827526672
탄소나노튜브(CNT),242,7,6,0.8571428571428571,-0.00010132904164897713,20231115,20231116,0.0001,70~100%,85.71428571428571,-0.010132904164897713
태풍 및 장마,82,11,9,0.8181818181818182,0.003269498642372097,20231115,20231116,0.0694,70~100%,81.81818181818183,0.3269498642372097
페라이트,534,14,12,0.8571428571428571,0.004002791190821832,20231115,20231116,0.0006,70~100%,85.71428571428571,0.40027911908218317
폐기물처리,197,9,7,0.7777777777777778,0.001856404700639759,20231115,20231116,0.058,70~100%,77.77777777777779,0.1856404700639759
항공/저가 항공사(LCC),166,9,9,1.0,0.009981777521886262,20231115,20231116,0.3982,70~100%,100.0,0.9981777521886263
희귀금속(희토류 등),298,14,12,0.8571428571428571,0.0008614765138093878,20231115,20231116,0.0005,70~100%,85.71428571428571,0.08614765138093879
2023 하반기 신규상장,535,61,33,0.5409836065573771,-0.024454128384815112,20231116,20231117,0.0,50~70%,54.09836065573771,-2.445412838481511
3D 낸드(NAND),370,19,13,0.6842105263157895,-0.005474694913324967,20231116,20231117,0.0014,50~70%,68.42105263157895,-0.5474694913324968
3D 프린터,326,14,9,0.6428571428571429,-0.027923410962076876,20231116,20231117,0.0015,50~70%,64.28571428571429,-2.7923410962076876
DMZ 평화공원,398,20,12,0.6,-0.028245761774692475,20231116,20231117,0.0001,50~70%,60.0,-2.8245761774692473
건설 대표주,154,7,5,0.7142857142857143,0.017645476645798613,20231116,20231117,0.3465,70~100%,71.42857142857143,1.7645476645798612
"구충제(펜벤다졸, 이버멕틴 등)",427,10,6,0.6,-0.011935549516367217,20231116,20231117,0.0002,50~70%,60.0,-1.1935549516367217
로봇(산업용/협동로봇 등),505,39,31,0.7948717948717948,-0.029151140954481278,20231116,20231117,0.0002,70~100%,79.48717948717949,-2.9151140954481276
석유화학,180,17,10,0.5882352941176471,-0.004745659510183921,20231116,20231117,0.0001,50~70%,58.82352941176471,-0.4745659510183921
스마트카(SMART CAR),332,14,13,0.9285714285714286,-0.005398653123758764,20231116,20231117,0.0003,70~100%,92.85714285714286,-0.5398653123758764
시스템반도체,307,52,38,0.7307692307692307,-0.009110942437286837,20231116,20231117,0.0001,70~100%,73.07692307692307,-0.9110942437286838
자동차 대표주,159,7,6,0.8571428571428571,0.005724947504246585,20231116,20231117,0.0002,70~100%,85.71428571428571,0.5724947504246585
전기자전거,268,7,7,1.0,-0.01770260400632297,20231116,20231117,0.0001,70~100%,100.0,-1.770260400632297
조림사업,400,13,8,0.6153846153846154,-0.014796310286344615,20231116,20231117,0.0005,50~70%,61.53846153846154,-1.4796310286344614
조선,30,6,3,0.5,-0.00929834968376266,20231116,20231117,0.0002,50~70%,50.0,-0.929834968376266
종합 물류,141,18,9,0.5,-0.0016519465875977264,20231116,20231117,0.0,50~70%,50.0,-0.16519465875977263
"주류업(주정, 에탄올 등)",86,13,8,0.6153846153846154,-0.021837151413806957,20231116,20231117,0.5719,50~70%,61.53846153846154,-2.1837151413806954
증강현실(AR),289,26,19,0.7307692307692307,-0.020463458896733015,20231116,20231117,0.0004,70~100%,73.07692307692307,-2.0463458896733013
초전도체,537,13,12,0.9230769230769231,-0.02513789358495329,20231116,20231117,0.0564,70~100%,92.3076923076923,-2.513789358495329
치아 치료(임플란트 등),174,11,6,0.5454545454545454,-0.03171667762923858,20231116,20231117,0.0041,50~70%,54.54545454545454,-3.1716677629238577
키오스크(KIOSK),385,10,7,0.7,-0.01846527220256623,20231116,20231117,0.0015,70~100%,70.0,-1.846527220256623
항공/저가 항공사(LCC),166,9,6,0.6666666666666666,0.045034826579456136,20231116,20231117,0.0145,50~70%,66.66666666666666,4.5034826579456135
LCD 부품/소재,3,46,10,0.21739130434782608,0.0047431167079937395,20231117,20231120,0.0042,0~30%,21.73913043478261,0.474311670799374
STO(증권형 토큰 발행),531,19,6,0.3157894736842105,0.01564095188746627,20231117,20231120,0.4558,30~50%,31.57894736842105,1.564095188746627
U-Healthcare(원격진료),149,24,7,0.2916666666666667,0.012674299260819996,20231117,20231120,0.0002,0~30%,29.166666666666668,1.2674299260819997
마이데이터,507,10,6,0.6,0.013817922615217037,20231117,20231120,0.0543,50~70%,60.0,1.3817922615217038
마이크로바이옴,470,16,8,0.5,0.008403153223494234,20231117,20231120,0.0009,50~70%,50.0,0.8403153223494233
마켓컬리(kurly),481,10,4,0.4,0.0024925871832376157,20231117,20231120,0.0895,30~50%,40.0,0.24925871832376156
면역항암제,389,33,14,0.42424242424242425,0.008204762409842073,20231117,20231120,0.0002,30~50%,42.42424242424242,0.8204762409842072
반도체 장비,12,86,28,0.32558139534883723,0.0037825649565434672,20231117,20231120,0.0,30~50%,32.55813953488372,0.3782564956543467
반도체 재료/부품,14,57,16,0.2807017543859649,0.004283106275041247,20231117,20231120,0.0004,0~30%,28.07017543859649,0.4283106275041247
"백신/진단시약/방역(신종플루, AI 등)",108,49,16,0.32653061224489793,0.006210035678915563,20231117,20231120,0.0,30~50%,32.6530612244898,0.6210035678915563
백신여권,485,6,4,0.6666666666666666,-0.003936095404385609,20231117,20231120,0.0044,50~70%,66.66666666666666,-0.3936095404385609
스마트카(SMART CAR),332,14,3,0.21428571428571427,0.013837151077648404,20231117,20231120,0.0001,0~30%,21.428571428571427,1.3837151077648404
시스템반도체,307,52,13,0.25,0.013950487156414131,20231117,20231120,0.0001,0~30%,25.0,1.395048715641413
여행,147,9,2,0.2222222222222222,0.011984816021550623,20231117,20231120,0.0001,0~30%,22.22222222222222,1.1984816021550624
자동차 대표주,159,7,3,0.42857142857142855,-0.0033704161103881303,20231117,20231120,0.0006,30~50%,42.857142857142854,-0.337041611038813
재택근무/스마트워크,435,15,4,0.26666666666666666,0.013886462964702705,20231117,20231120,0.0018,0~30%,26.666666666666668,1.3886462964702706
전기자전거,268,7,1,0.14285714285714285,0.018420166167937894,20231117,20231120,0.0005,0~30%,14.285714285714285,1.8420166167937895
전선,178,7,2,0.2857142857142857,0.01779000120592828,20231117,20231120,0.0001,0~30%,28.57142857142857,1.779000120592828
제지,63,14,7,0.5,0.0012088478473158176,20231117,20231120,0.1922,50~70%,50.0,0.12088478473158176
종합 물류,141,18,5,0.2777777777777778,0.02138904266186871,20231117,20231120,0.0005,0~30%,27.77777777777778,2.138904266186871
"주류업(주정, 에탄올 등)",86,13,4,0.3076923076923077,-0.00037229426033791313,20231117,20231120,0.0002,30~50%,30.76923076923077,-0.03722942603379131
줄기세포,66,23,8,0.34782608695652173,0.010851506901915749,20231117,20231120,0.0104,30~50%,34.78260869565217,1.0851506901915748
카메라모듈/부품,41,32,8,0.25,0.007455566917012754,20231117,20231120,0.0535,0~30%,25.0,0.7455566917012755
플렉서블 디스플레이,382,24,9,0.375,0.01052673852099649,20231117,20231120,0.0002,30~50%,37.5,1.052673852099649
항공/저가 항공사(LCC),166,9,9,1.0,-0.013145594752773623,20231117,20231120,0.1299,70~100%,100.0,-1.3145594752773624
2019 하반기 신규상장,420,70,60,0.8571428571428571,0.015907942825808534,20231120,20231121,0.0,70~100%,85.71428571428571,1.5907942825808534
K-뉴딜지수(게임),460,13,12,0.9230769230769231,0.012371139506269276,20231120,20231121,0.0002,70~100%,92.3076923076923,1.2371139506269275
NI(네트워크통합),56,8,7,0.875,0.017884520871389364,20231120,20231121,0.0146,70~100%,87.5,1.7884520871389364
건강기능식품,487,38,27,0.7105263157894737,0.002465027623336645,20231120,20231121,0.0,70~100%,71.05263157894737,0.24650276233366453
메타버스(Metaverse),480,58,51,0.8793103448275862,0.01710711409658515,20231120,20231121,0.0001,70~100%,87.93103448275862,1.710711409658515
밥솥,341,5,4,0.8,0.001372102009429077,20231120,20231121,0.0636,70~100%,80.0,0.1372102009429077
선박평형수 처리장치,363,7,7,1.0,0.018301686499282765,20231120,20231121,0.1094,70~100%,100.0,1.8301686499282765
영화,48,16,9,0.5625,0.014263016472587486,20231120,20231121,0.0005,50~70%,56.25,1.4263016472587486
원자력발전,205,48,38,0.7916666666666666,0.009978838709754143,20231120,20231121,0.0005,70~100%,79.16666666666666,0.9978838709754143
윤활유,527,7,6,0.8571428571428571,0.003466405153003449,20231120,20231121,0.0002,70~100%,85.71428571428571,0.3466405153003449
일자리(취업),324,10,10,1.0,0.03483146335825845,20231120,20231121,0.2852,70~100%,100.0,3.483146335825845
자원개발,79,16,13,0.8125,-0.0020746625276963984,20231120,20231121,0.0675,70~100%,81.25,-0.20746625276963984
자전거,210,6,5,0.8333333333333334,0.007176433022974012,20231120,20231121,0.0006,70~100%,83.33333333333334,0.7176433022974011
재난/안전(지진 등),335,23,18,0.782608695652174,0.0013666951411757304,20231120,20231121,0.0001,70~100%,78.26086956521739,0.13666951411757305
조선기자재,94,28,24,0.8571428571428571,0.009617703386931227,20231120,20231121,0.0002,70~100%,85.71428571428571,0.9617703386931227
종합 물류,141,18,16,0.8888888888888888,0.021365361420243985,20231120,20231121,0.1909,70~100%,88.88888888888889,2.1365361420243985
캐릭터상품,45,10,7,0.7,0.004024812362040364,20231120,20231121,0.0002,70~100%,70.0,0.40248123620403636
크래프톤 관련주,486,8,7,0.875,0.017666263037308894,20231120,20231121,0.0,70~100%,87.5,1.7666263037308894
테마파크,181,6,6,1.0,0.014549235407203617,20231120,20231121,0.266,70~100%,100.0,1.4549235407203618
해운,36,6,5,0.8333333333333334,0.005619238577103336,20231120,20231121,0.0001,70~100%,83.33333333333334,0.5619238577103336
2019 하반기 신규상장,420,70,50,0.7142857142857143,-0.003261430453498464,20231121,20231122,0.0019,70~100%,71.42857142857143,-0.3261430453498464
2021 상반기 신규상장,473,49,30,0.6122448979591837,-0.0004535923790909121,20231121,20231122,0.0001,50~70%,61.224489795918366,-0.04535923790909121
2022 상반기 신규상장,509,46,26,0.5652173913043478,-0.0015162809934305796,20231121,20231122,0.0009,50~70%,56.52173913043478,-0.15162809934305796
K-뉴딜지수(2차전지),457,14,12,0.8571428571428571,-0.002404363919738861,20231121,20231122,0.0,70~100%,85.71428571428571,-0.2404363919738861
STO(증권형 토큰 발행),531,19,14,0.7368421052631579,0.0017280440134879755,20231121,20231122,0.5154,70~100%,73.68421052631578,0.17280440134879754
교육/온라인 교육,52,27,19,0.7037037037037037,-0.00010639669999971495,20231121,20231122,0.0606,70~100%,70.37037037037037,-0.010639669999971495
두나무(Dunamu),482,12,11,0.9166666666666666,-0.0034833048884815774,20231121,20231122,0.1685,70~100%,91.66666666666666,-0.34833048884815776
바이오시밀러(복제 바이오의약품),241,23,20,0.8695652173913043,-0.004287700037463825,20231121,20231122,0.0005,70~100%,86.95652173913044,-0.42877000374638247
선박평형수 처리장치,363,7,5,0.7142857142857143,0.005761306939629396,20231121,20231122,0.0012,70~100%,71.42857142857143,0.5761306939629396
수산,90,10,9,0.9,0.002740953762206033,20231121,20231122,0.0005,70~100%,90.0,0.2740953762206033
아스콘(아스팔트 콘크리트),402,9,5,0.5555555555555556,0.0018938337072431767,20231121,20231122,0.0018,50~70%,55.55555555555556,0.18938337072431768
영화,48,16,11,0.6875,0.0001468027736117039,20231121,20231122,0.0012,50~70%,68.75,0.01468027736117039
원자력발전,205,48,27,0.5625,-0.0003329687447095793,20231121,20231122,0.0,50~70%,56.25,-0.03329687447095793
웹툰,488,12,9,0.75,0.017950669603326763,20231121,20231122,0.0,70~100%,75.0,1.7950669603326763
음성인식,302,15,9,0.6,0.00021653757710487682,20231121,20231122,0.0002,50~70%,60.0,0.021653757710487682
제4이동통신,292,5,4,0.8,-0.003962143820808039,20231121,20231122,0.0001,70~100%,80.0,-0.3962143820808039
제대혈,124,6,4,0.6666666666666666,-0.010808784355082812,20231121,20231122,0.0001,50~70%,66.66666666666666,-1.0808784355082812
제습기,328,9,9,1.0,-0.001207107229120356,20231121,20231122,0.003,70~100%,100.0,-0.12071072291203559
종합 물류,141,18,10,0.5555555555555556,0.002888554676021066,20231121,20231122,0.0,50~70%,55.55555555555556,0.2888554676021066
출산장려정책,139,20,13,0.65,0.008566564926682613,20231121,20231122,0.0004,50~70%,65.0,0.8566564926682613
캐릭터상품,45,10,4,0.4,-0.0017892454166229532,20231121,20231122,0.0004,30~50%,40.0,-0.17892454166229532
크래프톤 관련주,486,8,6,0.75,0.0033926843269386636,20231121,20231122,0.0,70~100%,75.0,0.33926843269386636
테마파크,181,6,5,0.8333333333333334,0.008960649663661372,20231121,20231122,0.2414,70~100%,83.33333333333334,0.8960649663661372
화폐/금융자동화기기(디지털화폐 등),8,11,8,0.7272727272727273,0.0013246025513509376,20231121,20231122,0.0017,70~100%,72.72727272727273,0.13246025513509377
HBM(고대역폭메모리),536,16,11,0.6875,-0.041355959185258036,20231122,20231123,0.0001,50~70%,68.75,-4.135595918525803
NFT(대체불가토큰),492,28,10,0.35714285714285715,0.008131747789990682,20231122,20231123,0.1606,30~50%,35.714285714285715,0.8131747789990682
건설 대표주,154,7,3,0.42857142857142855,-0.003796335072403099,20231122,20231123,0.1918,30~50%,42.857142857142854,-0.3796335072403099
광고,59,22,10,0.45454545454545453,0.0053222703674010614,20231122,20231123,0.0001,30~50%,45.45454545454545,0.5322270367401062
미디어(방송/신문),232,14,9,0.6428571428571429,0.01693240625168965,20231122,20231123,0.0004,50~70%,64.28571428571429,1.693240625168965
바이오인식(생체인식),106,22,10,0.45454545454545453,0.015597525152331947,20231122,20231123,0.0004,30~50%,45.45454545454545,1.5597525152331946
선박평형수 처리장치,363,7,5,0.7142857142857143,-0.006617390321222248,20231122,20231123,0.0695,70~100%,71.42857142857143,-0.6617390321222248
아이폰,388,24,10,0.4166666666666667,-0.015213730726102765,20231122,20231123,0.0381,30~50%,41.66666666666667,-1.5213730726102765
웹툰,488,12,5,0.4166666666666667,0.040267450056891564,20231122,20231123,0.0002,30~50%,41.66666666666667,4.026745005689157
육계,60,9,6,0.6666666666666666,-0.000636620324220701,20231122,20231123,0.0001,50~70%,66.66666666666666,-0.06366203242207011
음원/음반,98,15,7,0.4666666666666667,0.018047446870659963,20231122,20231123,0.0003,30~50%,46.666666666666664,1.8047446870659962
일자리(취업),324,10,3,0.3,0.0004469262007616659,20231122,20231123,0.0213,30~50%,30.0,0.04469262007616659
전기자전거,268,7,6,0.8571428571428571,-0.004535325769327596,20231122,20231123,0.0018,70~100%,85.71428571428571,-0.4535325769327596
전선,178,7,3,0.42857142857142855,0.008144912341376851,20231122,20231123,0.0004,30~50%,42.857142857142854,0.8144912341376851
조선,30,6,6,1.0,-0.009246226526903267,20231122,20231123,0.0003,70~100%,100.0,-0.9246226526903267
조선기자재,94,28,23,0.8214285714285714,-0.005429549045897478,20231122,20231123,0.0006,70~100%,82.14285714285714,-0.5429549045897478
종합 물류,141,18,11,0.6111111111111112,-0.008976410217300742,20231122,20231123,0.0006,50~70%,61.111111111111114,-0.8976410217300742
초전도체,537,14,11,0.7857142857142857,0.012547423604313815,20231122,20231123,0.0002,70~100%,78.57142857142857,1.2547423604313814
크래프톤 관련주,486,8,3,0.375,0.008848718273717512,20231122,20231123,0.0019,30~50%,37.5,0.8848718273717513
타이어,167,13,8,0.6153846153846154,-0.005950836551237635,20231122,20231123,0.0372,50~70%,61.53846153846154,-0.5950836551237635
터치패널(스마트폰/태블릿PC 등),209,10,3,0.3,-0.023433450029313452,20231122,20231123,0.0002,30~50%,30.0,-2.343345002931345
테마파크,181,6,2,0.3333333333333333,-0.022868919843549534,20231122,20231123,0.0824,30~50%,33.33333333333333,-2.2868919843549533
토스(toss),497,7,3,0.42857142857142855,-0.00043074127818589137,20231122,20231123,0.3915,30~50%,42.857142857142854,-0.04307412781858914
해운,36,6,6,1.0,-0.009360140686001495,20231122,20231123,0.0001,70~100%,100.0,-0.9360140686001495
2023 하반기 신규상장,535,65,41,0.6307692307692307,0.0056511688859461435,20231123,20231124,0.0,50~70%,63.07692307692307,0.5651168885946144
2차전지(생산),449,4,4,1.0,-0.014170857747217186,20231123,20231124,0.0214,70~100%,100.0,-1.4170857747217185
SNS(소셜네트워크서비스),317,10,7,0.7,-0.006409495380345831,20231123,20231124,0.5628,70~100%,70.0,-0.6409495380345831
STO(증권형 토큰 발행),531,19,13,0.6842105263157895,-0.010993118210193711,20231123,20231124,0.0911,50~70%,68.42105263157895,-1.099311821019371
광고,59,22,9,0.4090909090909091,-0.0027016478506949174,20231123,20231124,0.0002,30~50%,40.909090909090914,-0.27016478506949176
미디어(방송/신문),232,14,9,0.6428571428571429,-0.006745766448803584,20231123,20231124,0.0001,50~70%,64.28571428571429,-0.6745766448803584
바이오인식(생체인식),106,22,10,0.45454545454545453,0.0004921338395669671,20231123,20231124,0.0001,30~50%,45.45454545454545,0.049213383956696714
보안주(정보),55,46,24,0.5217391304347826,-0.000439169686987035,20231123,20231124,0.0,50~70%,52.17391304347826,-0.0439169686987035
생명보험,283,6,5,0.8333333333333334,0.0008925796164860519,20231123,20231124,0.1808,70~100%,83.33333333333334,0.0892579616486052
음원/음반,98,15,11,0.7333333333333333,-0.0076929360355725805,20231123,20231124,0.0,70~100%,73.33333333333333,-0.7692936035572581
전선,178,7,3,0.42857142857142855,0.03710537441790055,20231123,20231124,0.0004,30~50%,42.857142857142854,3.710537441790055
전자결제(전자화폐),272,16,8,0.5,0.009931919164802072,20231123,20231124,0.0134,50~70%,50.0,0.9931919164802072
제대혈,124,6,5,0.8333333333333334,-0.009232183019027637,20231123,20231124,0.0104,70~100%,83.33333333333334,-0.9232183019027637
조선,30,6,0,0.0,-0.03798830222718025,20231123,20231124,0.0001,0~30%,0.0,-3.798830222718025
초전도체,537,14,5,0.35714285714285715,0.017213667033050804,20231123,20231124,0.0501,30~50%,35.714285714285715,1.7213667033050803
출산장려정책,139,20,8,0.4,0.018392336033983735,20231123,20231124,0.0005,30~50%,40.0,1.8392336033983734
캐릭터상품,45,10,6,0.6,-0.008117309420657182,20231123,20231124,0.0002,50~70%,60.0,-0.8117309420657183
코로나19(나파모스타트),444,15,9,0.6,-0.012013281742054464,20231123,20231124,0.0002,50~70%,60.0,-1.2013281742054465
코로나19(스푸트니크V),477,14,10,0.7142857142857143,-0.006446134496938594,20231123,20231124,0.0,70~100%,71.42857142857143,-0.6446134496938594
토스(toss),497,7,3,0.42857142857142855,-0.004144447234639819,20231123,20231124,0.06,30~50%,42.857142857142854,-0.41444472346398187
해운,36,6,2,0.3333333333333333,-0.030795659519304058,20231123,20231124,0.0002,30~50%,33.33333333333333,-3.0795659519304057
홈쇼핑,38,5,3,0.6,0.0016432574674609013,20231123,20231124,0.0,50~70%,60.0,0.16432574674609013
화이자(PFIZER),468,9,6,0.6666666666666666,-0.003990202993849483,20231123,20231124,0.0078,50~70%,66.66666666666666,-0.39902029938494826
2023 하반기 신규상장,535,65,31,0.47692307692307695,0.011057225072241883,20231124,20231127,0.0001,30~50%,47.69230769230769,1.1057225072241883
U-Healthcare(원격진료),149,24,10,0.4166666666666667,-0.012000880575954493,20231124,20231127,0.0006,30~50%,41.66666666666667,-1.2000880575954493
네옴시티,519,26,16,0.6153846153846154,4.783913628680487e-05,20231124,20231127,0.002,50~70%,61.53846153846154,0.004783913628680487
니켈,511,16,9,0.5625,-0.010984861546818561,20231124,20231127,0.2005,50~70%,56.25,-1.098486154681856
로봇(산업용/협동로봇 등),505,39,24,0.6153846153846154,-0.009503374453601564,20231124,20231127,0.0,50~70%,61.53846153846154,-0.9503374453601564
마이데이터,507,10,7,0.7,-0.014657863055386865,20231124,20231127,0.0,70~100%,70.0,-1.4657863055386866
모바일솔루션(스마트폰),288,23,12,0.5217391304347826,-0.0021699294982921277,20231124,20231127,0.0226,50~70%,52.17391304347826,-0.21699294982921277
