Strategy,Date,Country,Weight(%)
Equal Weight,2020-05-29,Czech Republic,2.1277
Equal Weight,2020-05-29,Colombia,2.1277
Equal Weight,2020-05-29,Peru,2.1277
Equal Weight,2020-06-30,USA,2.1277
Equal Weight,2020-06-30,Japan,2.1277
Equal Weight,2020-06-30,UK,2.1277
Equal Weight,2020-06-30,France,2.1277
Equal Weight,2020-06-30,Canada,2.1277
Equal Weight,2020-06-30,Switzerland,2.1277
Equal Weight,2020-06-30,Germany,2.1277
Equal Weight,2020-06-30,Australia,2.1277
Equal Weight,2020-06-30,Netherlands,2.1277
Equal Weight,2020-06-30,Sweden,2.1277
Equal Weight,2020-06-30,Denmark,2.1277
Equal Weight,2020-06-30,Spain,2.1277
Equal Weight,2020-06-30,Italy,2.1277
Equal Weight,2020-06-30,Hong Kong,2.1277
Equal Weight,2020-06-30,Singapore,2.1277
Equal Weight,2020-06-30,Belgium,2.1277
Equal Weight,2020-06-30,Finland,2.1277
Equal Weight,2020-06-30,Israel,2.1277
Equal Weight,2020-06-30,Norway,2.1277
Equal Weight,2020-06-30,Ireland,2.1277
Equal Weight,2020-06-30,New Zealand,2.1277
Equal Weight,2020-06-30,Austria,2.1277
Equal Weight,2020-06-30,Portugal,2.1277
Equal Weight,2020-06-30,China,2.1277
Equal Weight,2020-06-30,India,2.1277
Equal Weight,2020-06-30,Taiwan,2.1277
Equal Weight,2020-06-30,Korea,2.1277
Equal Weight,2020-06-30,Brazil,2.1277
Equal Weight,2020-06-30,Saudi Arabia,2.1277
Equal Weight,2020-06-30,South Africa,2.1277
Equal Weight,2020-06-30,Mexico,2.1277
Equal Weight,2020-06-30,Indonesia,2.1277
Equal Weight,2020-06-30,Malaysia,2.1277
Equal Weight,2020-06-30,UAE,2.1277
Equal Weight,2020-06-30,Thailand,2.1277
Equal Weight,2020-06-30,Kuwait,2.1277
Equal Weight,2020-06-30,Qatar,2.1277
Equal Weight,2020-06-30,Poland,2.1277
Equal Weight,2020-06-30,Chile,2.1277
Equal Weight,2020-06-30,Turkey,2.1277
Equal Weight,2020-06-30,Greece,2.1277
Equal Weight,2020-06-30,Philippines,2.1277
Equal Weight,2020-06-30,Hungary,2.1277
Equal Weight,2020-06-30,Egypt,2.1277
Equal Weight,2020-06-30,Czech Republic,2.1277
Equal Weight,2020-06-30,Colombia,2.1277
Equal Weight,2020-06-30,Peru,2.1277
Equal Weight,2020-07-31,USA,2.1277
Equal Weight,2020-07-31,Japan,2.1277
Equal Weight,2020-07-31,UK,2.1277
Equal Weight,2020-07-31,France,2.1277
Equal Weight,2020-07-31,Canada,2.1277
Equal Weight,2020-07-31,Switzerland,2.1277
Equal Weight,2020-07-31,Germany,2.1277
Equal Weight,2020-07-31,Australia,2.1277
Equal Weight,2020-07-31,Netherlands,2.1277
Equal Weight,2020-07-31,Sweden,2.1277
Equal Weight,2020-07-31,Denmark,2.1277
Equal Weight,2020-07-31,Spain,2.1277
Equal Weight,2020-07-31,Italy,2.1277
Equal Weight,2020-07-31,Hong Kong,2.1277
Equal Weight,2020-07-31,Singapore,2.1277
Equal Weight,2020-07-31,Belgium,2.1277
Equal Weight,2020-07-31,Finland,2.1277
Equal Weight,2020-07-31,Israel,2.1277
Equal Weight,2020-07-31,Norway,2.1277
Equal Weight,2020-07-31,Ireland,2.1277
Equal Weight,2020-07-31,New Zealand,2.1277
Equal Weight,2020-07-31,Austria,2.1277
Equal Weight,2020-07-31,Portugal,2.1277
Equal Weight,2020-07-31,China,2.1277
Equal Weight,2020-07-31,India,2.1277
Equal Weight,2020-07-31,Taiwan,2.1277
Equal Weight,2020-07-31,Korea,2.1277
Equal Weight,2020-07-31,Brazil,2.1277
Equal Weight,2020-07-31,Saudi Arabia,2.1277
Equal Weight,2020-07-31,South Africa,2.1277
Equal Weight,2020-07-31,Mexico,2.1277
Equal Weight,2020-07-31,Indonesia,2.1277
Equal Weight,2020-07-31,Malaysia,2.1277
Equal Weight,2020-07-31,UAE,2.1277
Equal Weight,2020-07-31,Thailand,2.1277
Equal Weight,2020-07-31,Kuwait,2.1277
Equal Weight,2020-07-31,Qatar,2.1277
Equal Weight,2020-07-31,Poland,2.1277
Equal Weight,2020-07-31,Chile,2.1277
Equal Weight,2020-07-31,Turkey,2.1277
Equal Weight,2020-07-31,Greece,2.1277
Equal Weight,2020-07-31,Philippines,2.1277
Equal Weight,2020-07-31,Hungary,2.1277
Equal Weight,2020-07-31,Egypt,2.1277
Equal Weight,2020-07-31,Czech Republic,2.1277
Equal Weight,2020-07-31,Colombia,2.1277
Equal Weight,2020-07-31,Peru,2.1277
Equal Weight,2020-08-31,USA,2.1277
Equal Weight,2020-08-31,Japan,2.1277
Equal Weight,2020-08-31,UK,2.1277
Equal Weight,2020-08-31,France,2.1277
Equal Weight,2020-08-31,Canada,2.1277
Equal Weight,2020-08-31,Switzerland,2.1277
Equal Weight,2020-08-31,Germany,2.1277
Equal Weight,2020-08-31,Australia,2.1277
Equal Weight,2020-08-31,Netherlands,2.1277
Equal Weight,2020-08-31,Sweden,2.1277
Equal Weight,2020-08-31,Denmark,2.1277
Equal Weight,2020-08-31,Spain,2.1277
Equal Weight,2020-08-31,Italy,2.1277
Equal Weight,2020-08-31,Hong Kong,2.1277
Equal Weight,2020-08-31,Singapore,2.1277
Equal Weight,2020-08-31,Belgium,2.1277
Equal Weight,2020-08-31,Finland,2.1277
Equal Weight,2020-08-31,Israel,2.1277
Equal Weight,2020-08-31,Norway,2.1277
Equal Weight,2020-08-31,Ireland,2.1277
Equal Weight,2020-08-31,New Zealand,2.1277
Equal Weight,2020-08-31,Austria,2.1277
Equal Weight,2020-08-31,Portugal,2.1277
Equal Weight,2020-08-31,China,2.1277
Equal Weight,2020-08-31,India,2.1277
Equal Weight,2020-08-31,Taiwan,2.1277
Equal Weight,2020-08-31,Korea,2.1277
Equal Weight,2020-08-31,Brazil,2.1277
Equal Weight,2020-08-31,Saudi Arabia,2.1277
Equal Weight,2020-08-31,South Africa,2.1277
Equal Weight,2020-08-31,Mexico,2.1277
Equal Weight,2020-08-31,Indonesia,2.1277
Equal Weight,2020-08-31,Malaysia,2.1277
Equal Weight,2020-08-31,UAE,2.1277
Equal Weight,2020-08-31,Thailand,2.1277
Equal Weight,2020-08-31,Kuwait,2.1277
Equal Weight,2020-08-31,Qatar,2.1277
Equal Weight,2020-08-31,Poland,2.1277
Equal Weight,2020-08-31,Chile,2.1277
Equal Weight,2020-08-31,Turkey,2.1277
Equal Weight,2020-08-31,Greece,2.1277
Equal Weight,2020-08-31,Philippines,2.1277
Equal Weight,2020-08-31,Hungary,2.1277
Equal Weight,2020-08-31,Egypt,2.1277
Equal Weight,2020-08-31,Czech Republic,2.1277
Equal Weight,2020-08-31,Colombia,2.1277
Equal Weight,2020-08-31,Peru,2.1277
Equal Weight,2020-09-30,USA,2.1277
Equal Weight,2020-09-30,Japan,2.1277
Equal Weight,2020-09-30,UK,2.1277
Equal Weight,2020-09-30,France,2.1277
Equal Weight,2020-09-30,Canada,2.1277
Equal Weight,2020-09-30,Switzerland,2.1277
Equal Weight,2020-09-30,Germany,2.1277
Equal Weight,2020-09-30,Australia,2.1277
Equal Weight,2020-09-30,Netherlands,2.1277
Equal Weight,2020-09-30,Sweden,2.1277
Equal Weight,2020-09-30,Denmark,2.1277
Equal Weight,2020-09-30,Spain,2.1277
Equal Weight,2020-09-30,Italy,2.1277
Equal Weight,2020-09-30,Hong Kong,2.1277
Equal Weight,2020-09-30,Singapore,2.1277
Equal Weight,2020-09-30,Belgium,2.1277
Equal Weight,2020-09-30,Finland,2.1277
Equal Weight,2020-09-30,Israel,2.1277
Equal Weight,2020-09-30,Norway,2.1277
Equal Weight,2020-09-30,Ireland,2.1277
Equal Weight,2020-09-30,New Zealand,2.1277
Equal Weight,2020-09-30,Austria,2.1277
Equal Weight,2020-09-30,Portugal,2.1277
Equal Weight,2020-09-30,China,2.1277
Equal Weight,2020-09-30,India,2.1277
Equal Weight,2020-09-30,Taiwan,2.1277
Equal Weight,2020-09-30,Korea,2.1277
Equal Weight,2020-09-30,Brazil,2.1277
Equal Weight,2020-09-30,Saudi Arabia,2.1277
Equal Weight,2020-09-30,South Africa,2.1277
Equal Weight,2020-09-30,Mexico,2.1277
Equal Weight,2020-09-30,Indonesia,2.1277
Equal Weight,2020-09-30,Malaysia,2.1277
Equal Weight,2020-09-30,UAE,2.1277
Equal Weight,2020-09-30,Thailand,2.1277
Equal Weight,2020-09-30,Kuwait,2.1277
Equal Weight,2020-09-30,Qatar,2.1277
Equal Weight,2020-09-30,Poland,2.1277
Equal Weight,2020-09-30,Chile,2.1277
Equal Weight,2020-09-30,Turkey,2.1277
Equal Weight,2020-09-30,Greece,2.1277
Equal Weight,2020-09-30,Philippines,2.1277
Equal Weight,2020-09-30,Hungary,2.1277
Equal Weight,2020-09-30,Egypt,2.1277
Equal Weight,2020-09-30,Czech Republic,2.1277
Equal Weight,2020-09-30,Colombia,2.1277
Equal Weight,2020-09-30,Peru,2.1277
Equal Weight,2020-10-30,USA,2.1277
Equal Weight,2020-10-30,Japan,2.1277
Equal Weight,2020-10-30,UK,2.1277
Equal Weight,2020-10-30,France,2.1277
Equal Weight,2020-10-30,Canada,2.1277
Equal Weight,2020-10-30,Switzerland,2.1277
Equal Weight,2020-10-30,Germany,2.1277
Equal Weight,2020-10-30,Australia,2.1277
Equal Weight,2020-10-30,Netherlands,2.1277
Equal Weight,2020-10-30,Sweden,2.1277
Equal Weight,2020-10-30,Denmark,2.1277
Equal Weight,2020-10-30,Spain,2.1277
Equal Weight,2020-10-30,Italy,2.1277
Equal Weight,2020-10-30,Hong Kong,2.1277
Equal Weight,2020-10-30,Singapore,2.1277
Equal Weight,2020-10-30,Belgium,2.1277
Equal Weight,2020-10-30,Finland,2.1277
Equal Weight,2020-10-30,Israel,2.1277
Equal Weight,2020-10-30,Norway,2.1277
Equal Weight,2020-10-30,Ireland,2.1277
Equal Weight,2020-10-30,New Zealand,2.1277
Equal Weight,2020-10-30,Austria,2.1277
Equal Weight,2020-10-30,Portugal,2.1277
Equal Weight,2020-10-30,China,2.1277
Equal Weight,2020-10-30,India,2.1277
Equal Weight,2020-10-30,Taiwan,2.1277
Equal Weight,2020-10-30,Korea,2.1277
Equal Weight,2020-10-30,Brazil,2.1277
Equal Weight,2020-10-30,Saudi Arabia,2.1277
Equal Weight,2020-10-30,South Africa,2.1277
Equal Weight,2020-10-30,Mexico,2.1277
Equal Weight,2020-10-30,Indonesia,2.1277
Equal Weight,2020-10-30,Malaysia,2.1277
Equal Weight,2020-10-30,UAE,2.1277
Equal Weight,2020-10-30,Thailand,2.1277
Equal Weight,2020-10-30,Kuwait,2.1277
Equal Weight,2020-10-30,Qatar,2.1277
Equal Weight,2020-10-30,Poland,2.1277
Equal Weight,2020-10-30,Chile,2.1277
Equal Weight,2020-10-30,Turkey,2.1277
Equal Weight,2020-10-30,Greece,2.1277
Equal Weight,2020-10-30,Philippines,2.1277
Equal Weight,2020-10-30,Hungary,2.1277
Equal Weight,2020-10-30,Egypt,2.1277
Equal Weight,2020-10-30,Czech Republic,2.1277
Equal Weight,2020-10-30,Colombia,2.1277
Equal Weight,2020-10-30,Peru,2.1277
Equal Weight,2020-11-30,USA,2.1277
Equal Weight,2020-11-30,Japan,2.1277
Equal Weight,2020-11-30,UK,2.1277
Equal Weight,2020-11-30,France,2.1277
Equal Weight,2020-11-30,Canada,2.1277
Equal Weight,2020-11-30,Switzerland,2.1277
Equal Weight,2020-11-30,Germany,2.1277
Equal Weight,2020-11-30,Australia,2.1277
Equal Weight,2020-11-30,Netherlands,2.1277
Equal Weight,2020-11-30,Sweden,2.1277
Equal Weight,2020-11-30,Denmark,2.1277
Equal Weight,2020-11-30,Spain,2.1277
Equal Weight,2020-11-30,Italy,2.1277
Equal Weight,2020-11-30,Hong Kong,2.1277
Equal Weight,2020-11-30,Singapore,2.1277
Equal Weight,2020-11-30,Belgium,2.1277
Equal Weight,2020-11-30,Finland,2.1277
Equal Weight,2020-11-30,Israel,2.1277
Equal Weight,2020-11-30,Norway,2.1277
Equal Weight,2020-11-30,Ireland,2.1277
Equal Weight,2020-11-30,New Zealand,2.1277
Equal Weight,2020-11-30,Austria,2.1277
Equal Weight,2020-11-30,Portugal,2.1277
Equal Weight,2020-11-30,China,2.1277
Equal Weight,2020-11-30,India,2.1277
Equal Weight,2020-11-30,Taiwan,2.1277
Equal Weight,2020-11-30,Korea,2.1277
Equal Weight,2020-11-30,Brazil,2.1277
Equal Weight,2020-11-30,Saudi Arabia,2.1277
Equal Weight,2020-11-30,South Africa,2.1277
Equal Weight,2020-11-30,Mexico,2.1277
Equal Weight,2020-11-30,Indonesia,2.1277
Equal Weight,2020-11-30,Malaysia,2.1277
Equal Weight,2020-11-30,UAE,2.1277
Equal Weight,2020-11-30,Thailand,2.1277
Equal Weight,2020-11-30,Kuwait,2.1277
Equal Weight,2020-11-30,Qatar,2.1277
Equal Weight,2020-11-30,Poland,2.1277
Equal Weight,2020-11-30,Chile,2.1277
Equal Weight,2020-11-30,Turkey,2.1277
Equal Weight,2020-11-30,Greece,2.1277
Equal Weight,2020-11-30,Philippines,2.1277
Equal Weight,2020-11-30,Hungary,2.1277
Equal Weight,2020-11-30,Egypt,2.1277
Equal Weight,2020-11-30,Czech Republic,2.1277
Equal Weight,2020-11-30,Colombia,2.1277
Equal Weight,2020-11-30,Peru,2.1277
Equal Weight,2020-12-31,USA,2.1277
Equal Weight,2020-12-31,Japan,2.1277
Equal Weight,2020-12-31,UK,2.1277
Equal Weight,2020-12-31,France,2.1277
Equal Weight,2020-12-31,Canada,2.1277
Equal Weight,2020-12-31,Switzerland,2.1277
Equal Weight,2020-12-31,Germany,2.1277
Equal Weight,2020-12-31,Australia,2.1277
Equal Weight,2020-12-31,Netherlands,2.1277
Equal Weight,2020-12-31,Sweden,2.1277
Equal Weight,2020-12-31,Denmark,2.1277
Equal Weight,2020-12-31,Spain,2.1277
Equal Weight,2020-12-31,Italy,2.1277
Equal Weight,2020-12-31,Hong Kong,2.1277
Equal Weight,2020-12-31,Singapore,2.1277
Equal Weight,2020-12-31,Belgium,2.1277
Equal Weight,2020-12-31,Finland,2.1277
Equal Weight,2020-12-31,Israel,2.1277
Equal Weight,2020-12-31,Norway,2.1277
Equal Weight,2020-12-31,Ireland,2.1277
Equal Weight,2020-12-31,New Zealand,2.1277
Equal Weight,2020-12-31,Austria,2.1277
Equal Weight,2020-12-31,Portugal,2.1277
Equal Weight,2020-12-31,China,2.1277
Equal Weight,2020-12-31,India,2.1277
Equal Weight,2020-12-31,Taiwan,2.1277
Equal Weight,2020-12-31,Korea,2.1277
Equal Weight,2020-12-31,Brazil,2.1277
Equal Weight,2020-12-31,Saudi Arabia,2.1277
Equal Weight,2020-12-31,South Africa,2.1277
Equal Weight,2020-12-31,Mexico,2.1277
Equal Weight,2020-12-31,Indonesia,2.1277
Equal Weight,2020-12-31,Malaysia,2.1277
Equal Weight,2020-12-31,UAE,2.1277
Equal Weight,2020-12-31,Thailand,2.1277
Equal Weight,2020-12-31,Kuwait,2.1277
Equal Weight,2020-12-31,Qatar,2.1277
Equal Weight,2020-12-31,Poland,2.1277
Equal Weight,2020-12-31,Chile,2.1277
Equal Weight,2020-12-31,Turkey,2.1277
Equal Weight,2020-12-31,Greece,2.1277
Equal Weight,2020-12-31,Philippines,2.1277
Equal Weight,2020-12-31,Hungary,2.1277
Equal Weight,2020-12-31,Egypt,2.1277
Equal Weight,2020-12-31,Czech Republic,2.1277
Equal Weight,2020-12-31,Colombia,2.1277
Equal Weight,2020-12-31,Peru,2.1277
Equal Weight,2021-01-29,USA,2.1277
Equal Weight,2021-01-29,Japan,2.1277
Equal Weight,2021-01-29,UK,2.1277
Equal Weight,2021-01-29,France,2.1277
Equal Weight,2021-01-29,Canada,2.1277
Equal Weight,2021-01-29,Switzerland,2.1277
Equal Weight,2021-01-29,Germany,2.1277
Equal Weight,2021-01-29,Australia,2.1277
Equal Weight,2021-01-29,Netherlands,2.1277
Equal Weight,2021-01-29,Sweden,2.1277
Equal Weight,2021-01-29,Denmark,2.1277
Equal Weight,2021-01-29,Spain,2.1277
Equal Weight,2021-01-29,Italy,2.1277
Equal Weight,2021-01-29,Hong Kong,2.1277
Equal Weight,2021-01-29,Singapore,2.1277
Equal Weight,2021-01-29,Belgium,2.1277
Equal Weight,2021-01-29,Finland,2.1277
Equal Weight,2021-01-29,Israel,2.1277
Equal Weight,2021-01-29,Norway,2.1277
Equal Weight,2021-01-29,Ireland,2.1277
Equal Weight,2021-01-29,New Zealand,2.1277
Equal Weight,2021-01-29,Austria,2.1277
Equal Weight,2021-01-29,Portugal,2.1277
Equal Weight,2021-01-29,China,2.1277
Equal Weight,2021-01-29,India,2.1277
Equal Weight,2021-01-29,Taiwan,2.1277
Equal Weight,2021-01-29,Korea,2.1277
Equal Weight,2021-01-29,Brazil,2.1277
Equal Weight,2021-01-29,Saudi Arabia,2.1277
Equal Weight,2021-01-29,South Africa,2.1277
Equal Weight,2021-01-29,Mexico,2.1277
Equal Weight,2021-01-29,Indonesia,2.1277
Equal Weight,2021-01-29,Malaysia,2.1277
Equal Weight,2021-01-29,UAE,2.1277
Equal Weight,2021-01-29,Thailand,2.1277
Equal Weight,2021-01-29,Kuwait,2.1277
Equal Weight,2021-01-29,Qatar,2.1277
Equal Weight,2021-01-29,Poland,2.1277
Equal Weight,2021-01-29,Chile,2.1277
Equal Weight,2021-01-29,Turkey,2.1277
Equal Weight,2021-01-29,Greece,2.1277
Equal Weight,2021-01-29,Philippines,2.1277
Equal Weight,2021-01-29,Hungary,2.1277
Equal Weight,2021-01-29,Egypt,2.1277
Equal Weight,2021-01-29,Czech Republic,2.1277
Equal Weight,2021-01-29,Colombia,2.1277
Equal Weight,2021-01-29,Peru,2.1277
Equal Weight,2021-02-26,USA,2.1277
Equal Weight,2021-02-26,Japan,2.1277
Equal Weight,2021-02-26,UK,2.1277
Equal Weight,2021-02-26,France,2.1277
Equal Weight,2021-02-26,Canada,2.1277
Equal Weight,2021-02-26,Switzerland,2.1277
Equal Weight,2021-02-26,Germany,2.1277
Equal Weight,2021-02-26,Australia,2.1277
Equal Weight,2021-02-26,Netherlands,2.1277
Equal Weight,2021-02-26,Sweden,2.1277
Equal Weight,2021-02-26,Denmark,2.1277
Equal Weight,2021-02-26,Spain,2.1277
Equal Weight,2021-02-26,Italy,2.1277
Equal Weight,2021-02-26,Hong Kong,2.1277
Equal Weight,2021-02-26,Singapore,2.1277
Equal Weight,2021-02-26,Belgium,2.1277
Equal Weight,2021-02-26,Finland,2.1277
Equal Weight,2021-02-26,Israel,2.1277
Equal Weight,2021-02-26,Norway,2.1277
Equal Weight,2021-02-26,Ireland,2.1277
Equal Weight,2021-02-26,New Zealand,2.1277
Equal Weight,2021-02-26,Austria,2.1277
Equal Weight,2021-02-26,Portugal,2.1277
Equal Weight,2021-02-26,China,2.1277
Equal Weight,2021-02-26,India,2.1277
Equal Weight,2021-02-26,Taiwan,2.1277
Equal Weight,2021-02-26,Korea,2.1277
Equal Weight,2021-02-26,Brazil,2.1277
Equal Weight,2021-02-26,Saudi Arabia,2.1277
Equal Weight,2021-02-26,South Africa,2.1277
Equal Weight,2021-02-26,Mexico,2.1277
Equal Weight,2021-02-26,Indonesia,2.1277
Equal Weight,2021-02-26,Malaysia,2.1277
Equal Weight,2021-02-26,UAE,2.1277
Equal Weight,2021-02-26,Thailand,2.1277
Equal Weight,2021-02-26,Kuwait,2.1277
Equal Weight,2021-02-26,Qatar,2.1277
Equal Weight,2021-02-26,Poland,2.1277
Equal Weight,2021-02-26,Chile,2.1277
Equal Weight,2021-02-26,Turkey,2.1277
Equal Weight,2021-02-26,Greece,2.1277
Equal Weight,2021-02-26,Philippines,2.1277
Equal Weight,2021-02-26,Hungary,2.1277
Equal Weight,2021-02-26,Egypt,2.1277
Equal Weight,2021-02-26,Czech Republic,2.1277
Equal Weight,2021-02-26,Colombia,2.1277
Equal Weight,2021-02-26,Peru,2.1277
Equal Weight,2021-03-31,USA,2.1277
Equal Weight,2021-03-31,Japan,2.1277
Equal Weight,2021-03-31,UK,2.1277
Equal Weight,2021-03-31,France,2.1277
Equal Weight,2021-03-31,Canada,2.1277
Equal Weight,2021-03-31,Switzerland,2.1277
Equal Weight,2021-03-31,Germany,2.1277
Equal Weight,2021-03-31,Australia,2.1277
Equal Weight,2021-03-31,Netherlands,2.1277
Equal Weight,2021-03-31,Sweden,2.1277
Equal Weight,2021-03-31,Denmark,2.1277
Equal Weight,2021-03-31,Spain,2.1277
Equal Weight,2021-03-31,Italy,2.1277
Equal Weight,2021-03-31,Hong Kong,2.1277
Equal Weight,2021-03-31,Singapore,2.1277
Equal Weight,2021-03-31,Belgium,2.1277
Equal Weight,2021-03-31,Finland,2.1277
Equal Weight,2021-03-31,Israel,2.1277
Equal Weight,2021-03-31,Norway,2.1277
Equal Weight,2021-03-31,Ireland,2.1277
Equal Weight,2021-03-31,New Zealand,2.1277
Equal Weight,2021-03-31,Austria,2.1277
Equal Weight,2021-03-31,Portugal,2.1277
Equal Weight,2021-03-31,China,2.1277
Equal Weight,2021-03-31,India,2.1277
Equal Weight,2021-03-31,Taiwan,2.1277
Equal Weight,2021-03-31,Korea,2.1277
Equal Weight,2021-03-31,Brazil,2.1277
Equal Weight,2021-03-31,Saudi Arabia,2.1277
Equal Weight,2021-03-31,South Africa,2.1277
Equal Weight,2021-03-31,Mexico,2.1277
Equal Weight,2021-03-31,Indonesia,2.1277
Equal Weight,2021-03-31,Malaysia,2.1277
Equal Weight,2021-03-31,UAE,2.1277
Equal Weight,2021-03-31,Thailand,2.1277
Equal Weight,2021-03-31,Kuwait,2.1277
Equal Weight,2021-03-31,Qatar,2.1277
Equal Weight,2021-03-31,Poland,2.1277
Equal Weight,2021-03-31,Chile,2.1277
Equal Weight,2021-03-31,Turkey,2.1277
Equal Weight,2021-03-31,Greece,2.1277
Equal Weight,2021-03-31,Philippines,2.1277
Equal Weight,2021-03-31,Hungary,2.1277
Equal Weight,2021-03-31,Egypt,2.1277
Equal Weight,2021-03-31,Czech Republic,2.1277
Equal Weight,2021-03-31,Colombia,2.1277
Equal Weight,2021-03-31,Peru,2.1277
Equal Weight,2021-04-30,USA,2.1277
Equal Weight,2021-04-30,Japan,2.1277
Equal Weight,2021-04-30,UK,2.1277
Equal Weight,2021-04-30,France,2.1277
Equal Weight,2021-04-30,Canada,2.1277
Equal Weight,2021-04-30,Switzerland,2.1277
Equal Weight,2021-04-30,Germany,2.1277
Equal Weight,2021-04-30,Australia,2.1277
Equal Weight,2021-04-30,Netherlands,2.1277
Equal Weight,2021-04-30,Sweden,2.1277
Equal Weight,2021-04-30,Denmark,2.1277
Equal Weight,2021-04-30,Spain,2.1277
Equal Weight,2021-04-30,Italy,2.1277
Equal Weight,2021-04-30,Hong Kong,2.1277
Equal Weight,2021-04-30,Singapore,2.1277
Equal Weight,2021-04-30,Belgium,2.1277
Equal Weight,2021-04-30,Finland,2.1277
Equal Weight,2021-04-30,Israel,2.1277
Equal Weight,2021-04-30,Norway,2.1277
Equal Weight,2021-04-30,Ireland,2.1277
Equal Weight,2021-04-30,New Zealand,2.1277
Equal Weight,2021-04-30,Austria,2.1277
Equal Weight,2021-04-30,Portugal,2.1277
Equal Weight,2021-04-30,China,2.1277
Equal Weight,2021-04-30,India,2.1277
Equal Weight,2021-04-30,Taiwan,2.1277
Equal Weight,2021-04-30,Korea,2.1277
Equal Weight,2021-04-30,Brazil,2.1277
Equal Weight,2021-04-30,Saudi Arabia,2.1277
Equal Weight,2021-04-30,South Africa,2.1277
Equal Weight,2021-04-30,Mexico,2.1277
Equal Weight,2021-04-30,Indonesia,2.1277
Equal Weight,2021-04-30,Malaysia,2.1277
Equal Weight,2021-04-30,UAE,2.1277
Equal Weight,2021-04-30,Thailand,2.1277
Equal Weight,2021-04-30,Kuwait,2.1277
Equal Weight,2021-04-30,Qatar,2.1277
Equal Weight,2021-04-30,Poland,2.1277
Equal Weight,2021-04-30,Chile,2.1277
Equal Weight,2021-04-30,Turkey,2.1277
Equal Weight,2021-04-30,Greece,2.1277
Equal Weight,2021-04-30,Philippines,2.1277
Equal Weight,2021-04-30,Hungary,2.1277
Equal Weight,2021-04-30,Egypt,2.1277
Equal Weight,2021-04-30,Czech Republic,2.1277
Equal Weight,2021-04-30,Colombia,2.1277
Equal Weight,2021-04-30,Peru,2.1277
Equal Weight,2021-05-28,USA,2.1277
Equal Weight,2021-05-28,Japan,2.1277
Equal Weight,2021-05-28,UK,2.1277
Equal Weight,2021-05-28,France,2.1277
Equal Weight,2021-05-28,Canada,2.1277
Equal Weight,2021-05-28,Switzerland,2.1277
Equal Weight,2021-05-28,Germany,2.1277
Equal Weight,2021-05-28,Australia,2.1277
Equal Weight,2021-05-28,Netherlands,2.1277
Equal Weight,2021-05-28,Sweden,2.1277
Equal Weight,2021-05-28,Denmark,2.1277
Equal Weight,2021-05-28,Spain,2.1277
Equal Weight,2021-05-28,Italy,2.1277
Equal Weight,2021-05-28,Hong Kong,2.1277
Equal Weight,2021-05-28,Singapore,2.1277
Equal Weight,2021-05-28,Belgium,2.1277
Equal Weight,2021-05-28,Finland,2.1277
Equal Weight,2021-05-28,Israel,2.1277
Equal Weight,2021-05-28,Norway,2.1277
Equal Weight,2021-05-28,Ireland,2.1277
Equal Weight,2021-05-28,New Zealand,2.1277
Equal Weight,2021-05-28,Austria,2.1277
Equal Weight,2021-05-28,Portugal,2.1277
Equal Weight,2021-05-28,China,2.1277
Equal Weight,2021-05-28,India,2.1277
Equal Weight,2021-05-28,Taiwan,2.1277
Equal Weight,2021-05-28,Korea,2.1277
Equal Weight,2021-05-28,Brazil,2.1277
Equal Weight,2021-05-28,Saudi Arabia,2.1277
Equal Weight,2021-05-28,South Africa,2.1277
Equal Weight,2021-05-28,Mexico,2.1277
Equal Weight,2021-05-28,Indonesia,2.1277
Equal Weight,2021-05-28,Malaysia,2.1277
Equal Weight,2021-05-28,UAE,2.1277
Equal Weight,2021-05-28,Thailand,2.1277
Equal Weight,2021-05-28,Kuwait,2.1277
Equal Weight,2021-05-28,Qatar,2.1277
Equal Weight,2021-05-28,Poland,2.1277
Equal Weight,2021-05-28,Chile,2.1277
Equal Weight,2021-05-28,Turkey,2.1277
Equal Weight,2021-05-28,Greece,2.1277
Equal Weight,2021-05-28,Philippines,2.1277
Equal Weight,2021-05-28,Hungary,2.1277
Equal Weight,2021-05-28,Egypt,2.1277
Equal Weight,2021-05-28,Czech Republic,2.1277
Equal Weight,2021-05-28,Colombia,2.1277
