Metric,Universe,Benchmark,Month,Indicator_Month,Port_Return(%),BM_Return(%),Excess_Return(%),Cum_Port(%),Cum_BM(%),Cum_Excess(%),n_countries
GDP,EM,MSCI EM,2012-02,2011-10,6.1431,5.8906,0.2524,169.8884,142.2895,10.0237,22
GDP,EM,MSCI EM,2012-03,2011-11,-5.7709,-3.52,-2.2509,154.3134,133.761,7.5471,22
GDP,EM,MSCI EM,2012-04,2011-12,2.4173,-1.4818,3.899,160.4608,130.2972,11.7404,22
GDP,EM,MSCI EM,2012-05,2012-01,-11.4133,-11.6684,0.2551,130.7337,103.4252,12.0255,22
GDP,EM,MSCI EM,2012-06,2012-02,1.4135,3.4269,-2.0134,133.9951,110.3964,9.77,22
GDP,EM,MSCI EM,2012-07,2012-03,1.2746,1.6145,-0.3399,136.9776,113.7933,9.3969,23
GDP,EM,MSCI EM,2012-08,2012-04,-2.2861,-0.5416,-1.7445,131.5601,112.6353,7.4885,23
GDP,EM,MSCI EM,2012-09,2012-05,5.8109,5.8404,-0.0295,145.0159,125.054,7.4568,23
GDP,EM,MSCI EM,2012-10,2012-06,4.6958,-0.7311,5.4269,156.5213,123.4086,13.2884,23
GDP,EM,MSCI EM,2012-11,2012-07,1.5061,1.1752,0.3309,160.3847,126.0341,13.6633,23
GDP,EM,MSCI EM,2012-12,2012-08,4.6582,4.7838,-0.1256,172.5138,136.8471,13.5205,23
GDP,EM,MSCI EM,2013-01,2012-09,3.8824,1.3091,2.5733,183.0939,139.9476,16.4417,23
GDP,EM,MSCI EM,2013-02,2012-10,-3.3674,-1.3465,-2.021,173.5609,136.7168,14.0885,23
GDP,EM,MSCI EM,2013-03,2012-11,-3.8998,-2.0861,-1.8137,162.8926,131.7786,12.0193,23
GDP,EM,MSCI EM,2013-04,2012-12,1.0745,0.6621,0.4124,165.7175,133.3132,12.4813,23
GDP,EM,MSCI EM,2013-05,2013-01,-1.5876,-2.9413,1.3537,161.4989,126.4507,14.004,23
GDP,EM,MSCI EM,2013-06,2013-02,-8.4919,-6.7946,-1.6974,139.2926,111.0643,12.0689,23
GDP,EM,MSCI EM,2013-07,2013-03,3.302,0.7682,2.5338,147.1941,112.6858,14.9085,23
GDP,EM,MSCI EM,2013-08,2013-04,1.0478,-1.9014,2.9493,149.7843,108.6417,18.2975,23
GDP,EM,MSCI EM,2013-09,2013-05,5.0648,6.2313,-1.1665,162.4354,121.6428,16.9175,23
GDP,EM,MSCI EM,2013-10,2013-06,3.1056,4.7558,-1.6502,170.5855,132.1837,14.9881,23
GDP,EM,MSCI EM,2013-11,2013-07,3.2488,-1.5599,4.8088,179.3763,128.5617,20.5176,23
GDP,EM,MSCI EM,2013-12,2013-08,-3.0022,-1.5311,-1.4711,170.9888,125.0622,18.7447,23
GDP,EM,MSCI EM,2014-01,2013-09,-6.2373,-6.5988,0.3615,154.0863,110.2107,19.1739,23
GDP,EM,MSCI EM,2014-02,2013-10,3.0068,3.192,-0.1853,161.7261,116.9207,18.9531,23
GDP,EM,MSCI EM,2014-03,2013-11,-0.5691,2.9213,-3.4903,160.2367,123.2576,14.8013,23
GDP,EM,MSCI EM,2014-04,2013-12,-1.5714,0.0634,-1.6347,156.1475,123.399,12.9246,23
GDP,EM,MSCI EM,2014-05,2014-01,3.7784,3.2564,0.5221,165.8259,130.6737,13.5141,23
GDP,EM,MSCI EM,2014-06,2014-02,1.4398,2.2463,-0.8065,169.6532,135.8553,12.5987,23
GDP,EM,MSCI EM,2014-07,2014-03,6.2412,1.4272,4.8141,186.483,139.2214,18.0192,23
GDP,EM,MSCI EM,2014-08,2014-04,0.6554,2.0741,-1.4187,188.3607,144.1832,16.3449,23
GDP,EM,MSCI EM,2014-09,2014-05,-6.4545,-7.5886,1.1341,169.7486,125.6532,17.6644,23
GDP,EM,MSCI EM,2014-10,2014-06,3.2867,1.0689,2.2178,178.6144,128.0652,20.2739,23
GDP,EM,MSCI EM,2014-11,2014-07,1.0864,-1.1177,2.2041,181.6413,125.5162,22.9249,23
GDP,EM,MSCI EM,2014-12,2014-08,-0.2827,-4.818,4.5353,180.8451,114.6508,28.4999,23
GDP,EM,MSCI EM,2015-01,2014-09,1.4506,0.5539,0.8967,184.9191,115.8398,29.6522,23
GDP,EM,MSCI EM,2015-02,2014-10,3.1877,2.9815,0.2062,194.0015,122.275,29.9196,23
GDP,EM,MSCI EM,2015-03,2014-11,1.2426,-1.5858,2.8284,197.6548,118.7502,33.5942,23
GDP,EM,MSCI EM,2015-04,2014-12,14.683,7.5119,7.1711,241.3595,135.1826,43.1743,23
GDP,EM,MSCI EM,2015-05,2015-01,-3.948,-4.1577,0.2097,227.8826,125.4045,43.4745,23
GDP,EM,MSCI EM,2015-06,2015-02,-6.1426,-3.1829,-2.9597,207.7422,118.2301,39.2281,23
GDP,EM,MSCI EM,2015-07,2015-03,-9.6312,-7.2592,-2.3719,178.1031,102.3883,35.9257,24
GDP,EM,MSCI EM,2015-08,2015-04,-11.3251,-9.1991,-2.1261,146.6075,83.7704,33.0359,24
GDP,EM,MSCI EM,2015-09,2015-05,-2.5891,-3.2589,0.6698,140.2227,77.7816,33.9269,24
GDP,EM,MSCI EM,2015-10,2015-06,8.2767,7.0438,1.2329,160.1052,90.3042,35.5782,24
GDP,EM,MSCI EM,2015-11,2015-07,-3.8064,-3.9562,0.1498,150.2045,82.7753,35.7812,24
GDP,EM,MSCI EM,2015-12,2015-08,-1.3195,-2.4755,1.156,146.9031,78.2508,37.3508,24
GDP,EM,MSCI EM,2016-01,2015-09,-11.4185,-6.5188,-4.8997,118.7104,66.631,30.621,24
GDP,EM,MSCI EM,2016-02,2015-10,-1.8504,-0.2753,-1.5751,114.6632,66.1722,28.5636,24
GDP,EM,MSCI EM,2016-03,2015-11,12.0343,13.0316,-0.9973,140.4964,87.827,27.2814,24
GDP,EM,MSCI EM,2016-04,2015-12,0.1738,0.4047,-0.231,140.9143,88.5872,26.9874,24
GDP,EM,MSCI EM,2016-05,2016-01,-1.6896,-3.8963,2.2067,136.8438,81.2394,29.7896,24
GDP,EM,MSCI EM,2016-06,2016-02,-0.0157,3.3004,-3.316,136.8067,87.2209,25.4858,24
GDP,EM,MSCI EM,2016-07,2016-03,3.552,4.7198,-1.1678,145.2182,96.0574,24.0204,24
GDP,EM,MSCI EM,2016-08,2016-04,6.1116,2.3134,3.7982,160.2049,100.5929,28.7309,24
GDP,EM,MSCI EM,2016-09,2016-05,1.7057,1.0946,0.6111,164.6431,102.7886,29.5176,24
GDP,EM,MSCI EM,2016-10,2016-06,-1.2569,0.1804,-1.4373,161.3167,103.1544,27.656,24
GDP,EM,MSCI EM,2016-11,2016-07,-2.1192,-4.6689,2.5497,155.779,93.6694,30.9109,24
GDP,EM,MSCI EM,2016-12,2016-08,-2.9638,-0.0646,-2.8992,148.1983,93.5443,27.1155,24
GDP,EM,MSCI EM,2017-01,2016-09,6.3297,5.4453,0.8844,163.9084,104.0834,28.2397,24
GDP,EM,MSCI EM,2017-02,2016-10,3.3389,2.9853,0.3536,172.7201,110.1759,28.6932,24
GDP,EM,MSCI EM,2017-03,2016-11,2.014,2.3492,-0.3352,178.2126,115.1133,28.2617,24
GDP,EM,MSCI EM,2017-04,2016-12,2.5311,2.0441,0.487,185.2545,119.5104,28.8864,24
GDP,EM,MSCI EM,2017-05,2017-01,4.6363,2.7984,1.8379,198.4796,125.6532,31.2552,24
GDP,EM,MSCI EM,2017-06,2017-02,1.3936,0.5446,0.849,202.6391,126.882,32.3695,24
GDP,EM,MSCI EM,2017-07,2017-03,7.6461,5.4841,2.162,225.7792,139.3244,35.2313,24
GDP,EM,MSCI EM,2017-08,2017-04,3.6172,2.0131,1.6041,237.5634,144.1422,37.4007,24
GDP,EM,MSCI EM,2017-09,2017-05,0.3752,-0.5494,0.9246,238.83,142.8009,38.6711,24
GDP,EM,MSCI EM,2017-10,2017-06,3.4328,3.4535,-0.0207,250.4612,151.186,38.6423,24
GDP,EM,MSCI EM,2017-11,2017-07,1.027,0.1532,0.8738,254.0604,151.5708,39.8538,24
GDP,EM,MSCI EM,2017-12,2017-08,2.5032,3.3602,-0.857,262.9233,160.0241,38.6553,24
GDP,EM,MSCI EM,2018-01,2017-09,11.4629,8.2984,3.1645,304.5249,181.6019,43.043,24
GDP,EM,MSCI EM,2018-02,2017-10,-6.0427,-4.7342,-1.3085,280.0807,168.2704,41.1713,24
GDP,EM,MSCI EM,2018-03,2017-11,-2.9419,-2.1693,-0.7726,268.8992,162.4508,40.0807,24
GDP,EM,MSCI EM,2018-04,2017-12,0.0515,-0.4138,0.4653,269.0892,161.3649,40.7324,24
GDP,EM,MSCI EM,2018-05,2018-01,-0.0261,-3.7544,3.7283,268.993,151.5522,45.9794,24
GDP,EM,MSCI EM,2018-06,2018-02,-5.0907,-4.5679,-0.5228,250.2085,140.0615,45.2161,24
GDP,EM,MSCI EM,2018-07,2018-03,-1.8275,1.6773,-3.5047,243.8085,144.088,40.1267,24
GDP,EM,MSCI EM,2018-08,2018-04,-3.813,-2.8963,-0.9167,230.699,137.0184,38.8421,24
GDP,EM,MSCI EM,2018-09,2018-05,-1.3945,-0.7625,-0.632,226.0874,135.2112,37.9646,24
GDP,EM,MSCI EM,2018-10,2018-06,-10.4027,-8.7779,-1.6248,192.1655,114.5645,35.723,24
GDP,EM,MSCI EM,2018-11,2018-07,6.4944,4.0583,2.4362,211.1399,123.2721,39.0294,24
GDP,EM,MSCI EM,2018-12,2018-08,-5.2149,-2.9095,-2.3054,194.9141,116.776,35.8242,24
GDP,EM,MSCI EM,2019-01,2018-09,10.5145,8.7132,1.8013,225.923,135.6642,38.2707,24
GDP,EM,MSCI EM,2019-02,2018-10,2.7201,0.0975,2.6226,234.7884,135.8941,41.897,24
GDP,EM,MSCI EM,2019-03,2018-11,1.9742,0.6828,1.2913,241.3977,137.5049,43.7293,24
GDP,EM,MSCI EM,2019-04,2018-12,2.0935,1.9948,0.0986,248.5448,142.2428,43.8711,24
GDP,EM,MSCI EM,2019-05,2019-01,-11.9558,-7.5273,-4.4285,206.8735,124.0084,37.4998,24
GDP,EM,MSCI EM,2019-06,2019-02,6.7456,5.6972,1.0484,227.574,136.7706,38.9413,24
GDP,EM,MSCI EM,2019-07,2019-03,-0.9503,-1.6919,0.7416,224.4611,132.7648,39.9717,24
GDP,EM,MSCI EM,2019-08,2019-04,-4.352,-5.0795,0.7276,210.3407,120.9415,40.9901,24
GDP,EM,MSCI EM,2019-09,2019-05,0.0045,1.6927,-1.6883,210.3546,124.6814,38.6098,24
GDP,EM,MSCI EM,2019-10,2019-06,3.7723,4.0944,-0.3221,222.0621,133.8808,38.1634,24
GDP,EM,MSCI EM,2019-11,2019-07,1.2498,-0.1858,1.4356,226.0874,133.4463,40.1468,24
GDP,EM,MSCI EM,2019-12,2019-08,7.822,7.1742,0.6478,251.5938,150.1941,41.0547,24
GDP,EM,MSCI EM,2020-01,2019-09,-4.6766,-4.6936,0.0169,235.1511,138.4511,41.0786,24
GDP,EM,MSCI EM,2020-02,2019-10,-0.8195,-5.3492,4.5297,232.4047,125.6959,47.4691,24
GDP,EM,MSCI EM,2020-03,2019-11,-9.41,-15.6078,6.1978,201.1253,90.4697,56.6089,24
GDP,EM,MSCI EM,2020-04,2019-12,6.7796,8.9985,-2.2189,221.5405,107.6092,53.1339,24
GDP,EM,MSCI EM,2020-05,2020-01,-0.325,0.5857,-0.9107,220.4954,108.8252,51.7393,24
GDP,EM,MSCI EM,2020-06,2020-02,7.6807,6.9591,0.7216,245.1117,123.3576,52.8342,24
GDP,EM,MSCI EM,2020-07,2020-03,8.0929,8.4233,-0.3305,273.0411,142.1717,52.3291,24
GDP,EM,MSCI EM,2020-08,2020-04,4.7531,2.0928,2.6602,290.772,147.24,56.3814,24
GDP,EM,MSCI EM,2020-09,2020-05,-2.9171,-1.7706,-1.1466,279.3726,142.8625,54.5883,24
GDP,EM,MSCI EM,2020-10,2020-06,4.1713,1.9836,2.1877,295.1973,147.6798,57.9703,24
GDP,EM,MSCI EM,2020-11,2020-07,4.7709,9.2083,-4.4374,314.0516,170.4869,50.9605,24
GDP,EM,MSCI EM,2020-12,2020-08,3.6207,7.1528,-3.532,329.0433,189.8342,45.6285,24
GDP,EM,MSCI EM,2021-01,2020-09,6.0154,2.9663,3.0491,354.8521,198.4314,50.0689,24
GDP,EM,MSCI EM,2021-02,2020-10,-0.6875,0.729,-1.4165,351.7249,200.6071,47.9432,24
GDP,EM,MSCI EM,2021-03,2020-11,-5.3525,-1.7049,-3.6476,327.5462,195.482,42.5468,24
GDP,EM,MSCI EM,2021-04,2020-12,1.3604,2.369,-1.0086,333.3626,202.482,41.109,24
GDP,EM,MSCI EM,2021-05,2021-01,-0.211,0.9773,-1.1883,332.4481,205.4382,39.4322,24
GDP,EM,MSCI EM,2021-06,2021-02,0.7685,1.0182,-0.2497,335.7714,208.5481,39.084,24
GDP,EM,MSCI EM,2021-07,2021-03,-12.0661,-7.0442,-5.0218,283.191,186.8133,32.0994,24
GDP,EM,MSCI EM,2021-08,2021-04,0.8742,2.4155,-1.5413,286.5409,193.7413,30.0634,24
GDP,EM,MSCI EM,2021-09,2021-05,-4.8824,-4.2465,-0.6358,267.6685,181.2675,29.2364,24
GDP,EM,MSCI EM,2021-10,2021-06,2.8808,0.9302,1.9506,278.2604,183.884,31.7573,24
GDP,EM,MSCI EM,2021-11,2021-07,-5.6699,-4.1381,-1.5318,256.8136,172.1367,29.7391,24
GDP,EM,MSCI EM,2021-12,2021-08,-2.1066,1.6158,-3.7224,249.297,176.5338,24.9097,24
GDP,EM,MSCI EM,2022-01,2021-09,-2.0263,-1.9299,-0.0964,242.2193,171.197,24.7893,24
GDP,EM,MSCI EM,2022-02,2021-10,-3.2336,-3.0558,-0.1778,231.1533,162.9097,24.5674,24
GDP,EM,MSCI EM,2022-03,2021-11,-6.099,-2.5205,-3.5785,210.9564,156.2831,20.1098,24
GDP,EM,MSCI EM,2022-04,2021-12,-4.4316,-5.7451,1.3136,197.1762,141.5593,21.6876,24
GDP,EM,MSCI EM,2022-05,2022-01,0.6387,0.1371,0.5015,199.0742,141.8905,22.2979,24
GDP,EM,MSCI EM,2022-06,2022-02,2.9106,-7.1449,10.0554,207.7789,124.6078,34.5954,24
GDP,EM,MSCI EM,2022-07,2022-03,-7.8439,-0.6882,-7.1557,183.637,123.062,24.9642,24
GDP,EM,MSCI EM,2022-08,2022-04,0.1345,0.0335,0.101,184.0185,123.1368,25.0904,24
GDP,EM,MSCI EM,2022-09,2022-05,-13.6921,-11.9029,-1.7892,145.1304,96.5769,22.8523,24
GDP,EM,MSCI EM,2022-10,2022-06,-13.0555,-3.1541,-9.9015,113.1272,90.3768,10.6881,24
GDP,EM,MSCI EM,2022-11,2022-07,26.135,14.6343,11.5007,168.828,118.237,23.418,24
GDP,EM,MSCI EM,2022-12,2022-08,3.9913,-1.6361,5.6274,179.5577,114.6664,30.3632,24
GDP,EM,MSCI EM,2023-01,2022-09,10.6974,7.8546,2.8428,209.4629,131.5276,34.0691,24
GDP,EM,MSCI EM,2023-02,2022-10,-9.1871,-6.5431,-2.644,181.0324,116.3786,30.5244,24
GDP,EM,MSCI EM,2023-03,2022-11,3.7264,2.726,1.0004,191.5047,122.2771,31.8301,24
GDP,EM,MSCI EM,2023-04,2022-12,-3.9884,-1.3368,-2.6516,179.8784,119.3057,28.3345,24
GDP,EM,MSCI EM,2023-05,2023-01,-7.6844,-1.8954,-5.789,158.3713,115.1489,20.9052,24
GDP,EM,MSCI EM,2023-06,2023-02,3.4077,3.2287,0.1791,167.176,122.0954,21.1217,24
GDP,EM,MSCI EM,2023-07,2023-03,9.1854,5.8048,3.3807,191.7172,134.9875,25.2164,24
GDP,EM,MSCI EM,2023-08,2023-04,-8.2368,-6.3603,-1.8766,167.689,120.0417,22.8667,24
GDP,EM,MSCI EM,2023-09,2023-05,-2.8985,-2.8094,-0.0892,159.9299,113.8598,22.7571,24
GDP,EM,MSCI EM,2023-10,2023-06,-4.1434,-3.945,-0.1984,149.1599,105.423,22.5136,24
GDP,EM,MSCI EM,2023-11,2023-07,3.486,7.8566,-4.3705,157.8457,121.5622,17.1591,24
GDP,EM,MSCI EM,2023-12,2023-08,-1.2729,3.712,-4.985,154.5635,129.7866,11.3188,24
GDP,EM,MSCI EM,2024-01,2023-09,-8.9973,-4.683,-4.3143,131.6596,119.0256,6.5161,24
GDP,EM,MSCI EM,2024-02,2023-10,7.2985,4.6261,2.6724,148.5672,129.1579,9.3627,24
GDP,EM,MSCI EM,2024-03,2023-11,0.6334,1.9054,-1.272,150.1416,133.5243,7.9716,24
GDP,EM,MSCI EM,2024-04,2023-12,5.2933,0.5339,4.7593,163.3823,134.7712,13.1103,24
GDP,EM,MSCI EM,2024-05,2024-01,1.676,0.2882,1.3878,167.7966,135.4478,14.6801,24
GDP,EM,MSCI EM,2024-06,2024-02,-2.112,3.5547,-5.6668,162.1406,143.8173,8.1814,24
GDP,EM,MSCI EM,2024-07,2024-03,-1.4536,-0.1363,-1.3173,158.3303,143.485,6.7564,24
GDP,EM,MSCI EM,2024-08,2024-04,1.0623,1.3969,-0.3346,161.0745,146.8862,6.3992,24
GDP,EM,MSCI EM,2024-09,2024-05,19.753,6.4487,13.3043,212.6444,162.8071,20.5548,24
GDP,EM,MSCI EM,2024-10,2024-06,-5.7664,-4.3841,-1.3824,194.616,151.2855,18.8883,24
GDP,EM,MSCI EM,2024-11,2024-07,-4.1045,-3.658,-0.4465,182.5235,142.0934,18.3575,24
GDP,EM,MSCI EM,2024-12,2024-08,1.978,-0.2869,2.2649,188.1118,141.3988,21.0382,24
GDP,EM,MSCI EM,2025-01,2024-09,1.1529,1.6635,-0.5106,191.4335,145.4144,20.4202,24
GDP,EM,MSCI EM,2025-02,2024-10,9.6361,0.3556,9.2805,219.5164,146.2872,31.5958,24
GDP,EM,MSCI EM,2025-03,2024-11,2.034,0.3778,1.6562,226.0155,147.2177,33.7753,24
GDP,EM,MSCI EM,2025-04,2024-12,-3.2535,1.0389,-4.2924,215.4085,149.786,28.0331,24
GDP,EM,MSCI EM,2025-05,2025-01,2.3957,3.9985,-1.6028,222.9648,159.7737,25.9811,24
GDP,EM,MSCI EM,2025-06,2025-02,3.3598,5.6544,-2.2946,233.8157,174.4623,23.0903,24
GDP,EM,MSCI EM,2025-07,2025-03,3.9372,1.6723,2.2649,246.9587,179.0522,25.8781,24
GDP,EM,MSCI EM,2025-08,2025-04,4.3974,1.2235,3.1739,262.2158,182.4665,29.8734,24
GDP,EM,MSCI EM,2025-09,2025-05,8.4932,6.9616,1.5316,292.9794,202.1305,31.8625,24
GDP,EM,MSCI EM,2025-10,2025-06,-2.6184,4.1232,-6.7416,282.6897,214.588,22.9729,24
GDP,EM,MSCI EM,2025-11,2025-07,-2.031,-2.4703,0.4393,274.9173,206.8168,23.5131,24
GDP,EM,MSCI EM,2025-12,2025-08,-0.6762,2.7398,-3.416,272.3821,215.2229,19.2939,24
GDP,EM,MSCI EM,2026-01,2025-09,5.6591,8.809,-3.1498,293.4558,242.9908,15.5364,24
GDP,EM,MSCI EM,2026-02,2025-10,-4.3885,5.4064,-9.795,276.1888,261.5343,4.2196,24
GDP,EM,MSCI EM,2026-03,2025-11,-2.6588,-7.1565,4.4977,266.1866,235.6612,8.907,24
PER,ALL,MSCI AC World ex USA,2006-06,2006-02,-0.9999,-0.3456,-0.6543,-0.9999,-0.3456,-0.6543,45
PER,ALL,MSCI AC World ex USA,2006-07,2006-03,2.729,0.8986,1.8304,1.7018,0.5499,1.1641,45
PER,ALL,MSCI AC World ex USA,2006-08,2006-04,2.1962,2.5507,-0.3545,3.9354,3.1147,0.8055,45
PER,ALL,MSCI AC World ex USA,2006-09,2006-05,1.1185,-0.1222,1.2407,5.098,2.9887,2.0562,45
PER,ALL,MSCI AC World ex USA,2006-10,2006-06,5.6172,4.0061,1.6112,11.0016,7.1144,3.7006,45
PER,ALL,MSCI AC World ex USA,2006-11,2006-07,2.8736,3.4224,-0.5488,14.1913,10.7803,3.1314,45
PER,ALL,MSCI AC World ex USA,2006-12,2006-08,3.5386,3.0438,0.4948,18.232,14.1522,3.6417,45
PER,ALL,MSCI AC World ex USA,2007-01,2006-09,0.6667,0.2996,0.367,19.0202,14.4943,4.0221,45
PER,ALL,MSCI AC World ex USA,2007-02,2006-10,1.1469,0.4934,0.6535,20.3853,15.0592,4.7019,45
PER,ALL,MSCI AC World ex USA,2007-03,2006-11,3.673,2.4103,1.2627,24.807,17.8324,6.024,45
PER,ALL,MSCI AC World ex USA,2007-04,2006-12,6.1769,4.2464,1.9305,32.5162,22.8361,8.0707,45
PER,ALL,MSCI AC World ex USA,2007-05,2007-01,5.6211,2.1649,3.4562,39.9652,25.4954,11.8059,45
PER,ALL,MSCI AC World ex USA,2007-06,2007-02,2.8979,0.636,2.2619,44.0212,26.2935,14.3349,45
PER,ALL,MSCI AC World ex USA,2007-07,2007-03,3.6079,-0.3995,4.0074,49.2173,25.789,18.9167,45
PER,ALL,MSCI AC World ex USA,2007-08,2007-04,-4.225,-1.7907,-2.4343,42.9129,23.5364,16.0219,45
PER,ALL,MSCI AC World ex USA,2007-09,2007-05,7.8678,6.4211,1.4467,54.157,31.4689,17.7004,45
PER,ALL,MSCI AC World ex USA,2007-10,2007-06,7.5641,5.4723,2.0917,65.8176,38.6633,20.1624,45
PER,ALL,MSCI AC World ex USA,2007-11,2007-07,-5.1823,-4.6555,-0.5269,57.2244,32.2079,19.5293,45
PER,ALL,MSCI AC World ex USA,2007-12,2007-08,0.2229,-1.5119,1.7348,57.5749,30.209,21.6029,45
PER,ALL,MSCI AC World ex USA,2008-01,2007-09,-9.468,-9.7569,0.2889,42.6557,17.5046,21.9543,45
PER,ALL,MSCI AC World ex USA,2008-02,2007-10,3.4495,2.7105,0.739,47.5766,20.6896,22.8555,45
PER,ALL,MSCI AC World ex USA,2008-03,2007-11,-2.1126,-2.5729,0.4603,44.4588,17.5843,23.421,45
PER,ALL,MSCI AC World ex USA,2008-04,2007-12,4.945,5.6436,-0.6986,51.6023,24.2202,22.5589,45
PER,ALL,MSCI AC World ex USA,2008-05,2008-01,-0.2756,1.0022,-1.2778,51.1844,25.4652,20.9928,45
PER,ALL,MSCI AC World ex USA,2008-06,2008-02,-10.5846,-8.3651,-2.2195,35.1822,14.9699,18.3074,45
PER,ALL,MSCI AC World ex USA,2008-07,2008-03,-0.7639,-3.7354,2.9715,34.1495,10.6753,21.8229,45
PER,ALL,MSCI AC World ex USA,2008-08,2008-04,-5.7292,-4.9109,-0.8183,26.4638,5.2402,20.8259,45
PER,ALL,MSCI AC World ex USA,2008-09,2008-05,-16.7405,-15.2564,-1.4842,5.2931,-10.8157,19.0327,45
PER,ALL,MSCI AC World ex USA,2008-10,2008-06,-27.8317,-22.0998,-5.732,-24.0118,-30.5252,12.2098,45
PER,ALL,MSCI AC World ex USA,2008-11,2008-07,-9.2767,-6.0384,-3.2383,-31.061,-34.7204,8.5761,45
PER,ALL,MSCI AC World ex USA,2008-12,2008-08,5.1536,5.5786,-0.425,-27.5082,-31.0787,8.1146,45
PER,ALL,MSCI AC World ex USA,2009-01,2008-09,-9.7674,-8.9295,-0.8379,-34.5887,-37.233,7.2087,45
PER,ALL,MSCI AC World ex USA,2009-02,2008-10,-10.3513,-9.5669,-0.7843,-41.3596,-43.2379,6.3679,45
PER,ALL,MSCI AC World ex USA,2009-03,2008-11,10.9552,7.6188,3.3365,-34.9354,-38.9133,9.9168,45
PER,ALL,MSCI AC World ex USA,2009-04,2008-12,16.5976,13.1462,3.4513,-24.1363,-30.8827,13.7104,45
PER,ALL,MSCI AC World ex USA,2009-05,2009-01,14.2542,12.8936,1.3605,-13.3226,-21.971,15.2575,45
PER,ALL,MSCI AC World ex USA,2009-06,2009-02,-0.3677,-1.2972,0.9296,-13.6412,-22.9832,16.3289,45
PER,ALL,MSCI AC World ex USA,2009-07,2009-03,11.4121,9.6256,1.7865,-3.7859,-15.5699,18.407,45
PER,ALL,MSCI AC World ex USA,2009-08,2009-04,5.3356,3.4562,1.8794,1.3477,-12.6518,20.6324,45
PER,ALL,MSCI AC World ex USA,2009-09,2009-05,6.4737,4.9132,1.5605,7.9087,-8.3602,22.5149,45
PER,ALL,MSCI AC World ex USA,2009-10,2009-06,-1.5262,-1.3029,-0.2233,6.2618,-9.5542,22.2414,45
PER,ALL,MSCI AC World ex USA,2009-11,2009-07,3.6212,2.6644,0.9568,10.1097,-7.1444,23.411,45
PER,ALL,MSCI AC World ex USA,2009-12,2009-08,0.221,2.0095,-1.7886,10.353,-5.2784,21.2037,45
PER,ALL,MSCI AC World ex USA,2010-01,2009-09,-3.9601,-4.9356,0.9754,5.9829,-9.9535,22.386,45
PER,ALL,MSCI AC World ex USA,2010-02,2009-10,-0.4906,-0.1657,-0.3249,5.463,-10.1027,21.9883,45
PER,ALL,MSCI AC World ex USA,2010-03,2009-11,7.3393,6.4533,0.886,13.2032,-4.3013,23.0692,45
PER,ALL,MSCI AC World ex USA,2010-04,2009-12,-0.1528,-1.1516,0.9988,13.0303,-5.4034,24.2984,45
PER,ALL,MSCI AC World ex USA,2010-05,2010-01,-11.3776,-11.1528,-0.2248,0.1702,-15.9535,24.0189,45
PER,ALL,MSCI AC World ex USA,2010-06,2010-02,-1.8494,-1.2885,-0.561,-1.6824,-17.0364,23.3232,45
PER,ALL,MSCI AC World ex USA,2010-07,2010-03,3.9582,8.8855,-4.9273,2.2092,-9.6647,17.2467,45
PER,ALL,MSCI AC World ex USA,2010-08,2010-04,-2.2947,-2.9654,0.6707,-0.1363,-12.3435,18.033,45
PER,ALL,MSCI AC World ex USA,2010-09,2010-05,10.3713,9.6645,0.7067,10.2209,-3.8719,18.8672,45
PER,ALL,MSCI AC World ex USA,2010-10,2010-06,2.9571,3.3278,-0.3707,13.4801,-0.673,18.4265,45
PER,ALL,MSCI AC World ex USA,2010-11,2010-07,-8.0109,-4.0319,-3.979,4.3894,-4.6777,13.7143,45
PER,ALL,MSCI AC World ex USA,2010-12,2010-08,10.5788,7.7345,2.8443,15.4325,2.695,16.9487,45
PER,ALL,MSCI AC World ex USA,2011-01,2010-09,2.2697,0.9085,1.3612,18.0525,3.628,18.5405,45
PER,ALL,MSCI AC World ex USA,2011-02,2010-10,4.6812,2.4743,2.2069,23.5787,6.192,21.1566,45
PER,ALL,MSCI AC World ex USA,2011-03,2010-11,-0.3452,-0.5743,0.2291,23.1521,5.5821,21.4342,45
PER,ALL,MSCI AC World ex USA,2011-04,2010-12,9.2991,4.5386,4.7605,34.6042,10.3741,27.2151,45
PER,ALL,MSCI AC World ex USA,2011-05,2011-01,-5.9259,-3.4213,-2.5046,26.6277,6.5979,24.0289,45
PER,ALL,MSCI AC World ex USA,2011-06,2011-02,-0.6233,-1.6662,1.043,25.8384,4.8217,25.3225,45
PER,ALL,MSCI AC World ex USA,2011-07,2011-03,-2.747,-1.4888,-1.2582,22.3817,3.2612,23.7457,45
PER,ALL,MSCI AC World ex USA,2011-08,2011-04,-7.231,-8.8262,1.5952,13.5322,-5.8529,25.7196,45
PER,ALL,MSCI AC World ex USA,2011-09,2011-05,-8.7252,-11.416,2.6907,3.6263,-16.6007,29.1024,45
PER,ALL,MSCI AC World ex USA,2011-10,2011-06,3.0525,10.4457,-7.3932,6.7894,-7.8891,19.5576,45
PER,ALL,MSCI AC World ex USA,2011-11,2011-07,-4.3611,-5.3478,0.9867,2.1322,-12.815,20.7373,45
PER,ALL,MSCI AC World ex USA,2011-12,2011-08,-3.613,-1.2141,-2.3989,-1.5578,-13.8736,17.8409,45
PER,ALL,MSCI AC World ex USA,2012-01,2011-09,6.0385,6.69,-0.6515,4.3866,-8.1117,17.0732,45
