순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
2189,2026-03-04,900070,글로벌에스엠,KOSDAQ,금융,-14.46,-12.06,-2.4
2190,2026-03-04,034220,LG디스플레이,KOSPI,전기·전자,-14.46,-12.06,-2.4
2191,2026-03-04,000250,삼천당제약,KOSDAQ,제약,-14.46,-12.06,-2.4
2192,2026-03-04,078150,HB테크놀러지,KOSDAQ,기계·장비,-14.46,-12.06,-2.4
2193,2026-03-04,127120,제이에스링크,KOSDAQ,일반서비스,-14.46,-12.06,-2.4
2194,2026-03-04,308430,셀비온,KOSDAQ,제약,-14.47,-12.06,-2.41
2195,2026-03-04,036540,SFA반도체,KOSDAQ,전기·전자,-14.47,-12.06,-2.41
2196,2026-03-04,451220,아이엠티,KOSDAQ,기계·장비,-14.47,-12.06,-2.41
2197,2026-03-04,049630,재영솔루텍,KOSDAQ,의료·정밀기기,-14.47,-12.06,-2.41
2198,2026-03-04,078350,한양디지텍,KOSDAQ,전기·전자,-14.48,-12.06,-2.42
2199,2026-03-04,091580,상신이디피,KOSDAQ,전기·전자,-14.48,-12.06,-2.42
2200,2026-03-04,008290,원풍물산,KOSDAQ,섬유·의류,-14.48,-12.06,-2.42
2201,2026-03-04,388790,라이콤,KOSDAQ,전기·전자,-14.5,-12.06,-2.44
2202,2026-03-04,014950,삼익제약,KOSDAQ,제약,-14.5,-12.06,-2.44
2203,2026-03-04,068760,셀트리온제약,KOSDAQ,제약,-14.52,-12.06,-2.46
2204,2026-03-04,200470,에이팩트,KOSDAQ,전기·전자,-14.52,-12.06,-2.46
2205,2026-03-04,309960,LB인베스트먼트,KOSDAQ,금융,-14.55,-12.06,-2.49
2206,2026-03-04,388210,씨엠티엑스,KOSDAQ,전기·전자,-14.55,-12.06,-2.49
2207,2026-03-04,354320,알멕,KOSDAQ,금속,-14.56,-12.06,-2.5
2208,2026-03-04,065370,위세아이텍,KOSDAQ,IT 서비스,-14.58,-12.06,-2.52
2209,2026-03-04,066570,LG전자,KOSPI,전기·전자,-14.58,-12.06,-2.52
2210,2026-03-04,005870,휴니드,KOSPI,전기·전자,-14.59,-12.06,-2.53
2211,2026-03-04,297090,씨에스베어링,KOSDAQ,기계·장비,-14.59,-12.06,-2.53
2212,2026-03-04,462310,뉴키즈온,KOSDAQ,섬유·의류,-14.59,-12.06,-2.53
2213,2026-03-04,004700,조광피혁,KOSPI,섬유·의류,-14.59,-12.06,-2.53
2214,2026-03-04,251630,브이원텍,KOSDAQ,기계·장비,-14.59,-12.06,-2.53
2215,2026-03-04,123330,제닉,KOSDAQ,화학,-14.59,-12.06,-2.53
2216,2026-03-04,000990,DB하이텍,KOSPI,전기·전자,-14.59,-12.06,-2.53
2217,2026-03-04,009900,명신산업,KOSPI,운송장비·부품,-14.6,-12.06,-2.54
2218,2026-03-04,430690,한싹,KOSDAQ,IT 서비스,-14.6,-12.06,-2.54
2219,2026-03-04,00680K,미래에셋증권2우B,KOSPI,증권,-14.6,-12.06,-2.54
2220,2026-03-04,282720,금양그린파워,KOSDAQ,건설,-14.61,-12.06,-2.55
2221,2026-03-04,115310,인포바인,KOSDAQ,통신,-14.62,-12.06,-2.56
2222,2026-03-04,002900,TYM,KOSPI,기계·장비,-14.63,-12.06,-2.57
2223,2026-03-04,190510,나무가,KOSDAQ,전기·전자,-14.63,-12.06,-2.57
2224,2026-03-04,005290,동진쎄미켐,KOSDAQ,화학,-14.65,-12.06,-2.59
2225,2026-03-04,000050,경방,KOSPI,유통,-14.65,-12.06,-2.59
2226,2026-03-04,391710,코닉오토메이션,KOSDAQ,기계·장비,-14.68,-12.06,-2.62
2227,2026-03-04,009835,한화솔루션우,KOSPI,화학,-14.72,-12.06,-2.66
2228,2026-03-04,012200,계양전기,KOSPI,기계·장비,-14.72,-12.06,-2.66
2229,2026-03-04,388050,지투파워,KOSDAQ,전기·전자,-14.72,-12.06,-2.66
2230,2026-03-04,452400,이닉스,KOSDAQ,운송장비·부품,-14.72,-12.06,-2.66
2231,2026-03-04,083500,에프엔에스테크,KOSDAQ,기계·장비,-14.73,-12.06,-2.67
2232,2026-03-04,452450,피아이이,KOSDAQ,기계·장비,-14.74,-12.06,-2.68
2233,2026-03-04,136150,원일티엔아이,KOSDAQ,기계·장비,-14.74,-12.06,-2.68
2234,2026-03-04,459550,알트,KOSDAQ,전기·전자,-14.75,-12.06,-2.69
2235,2026-03-04,177900,쓰리에이로직스,KOSDAQ,전기·전자,-14.75,-12.06,-2.69
2236,2026-03-04,047560,이스트소프트,KOSDAQ,IT 서비스,-14.76,-12.06,-2.7
2237,2026-03-04,053030,바이넥스,KOSDAQ,제약,-14.76,-12.06,-2.7
2238,2026-03-04,002960,한국쉘석유,KOSPI,화학,-14.76,-12.06,-2.7
2239,2026-03-04,001620,케이비아이동국실업,KOSPI,운송장비·부품,-14.77,-12.06,-2.71
2240,2026-03-04,062040,산일전기,KOSPI,전기·전자,-14.78,-12.06,-2.72
2241,2026-03-04,001270,부국증권,KOSPI,증권,-14.81,-12.06,-2.75
2242,2026-03-04,246710,티앤알바이오팹,KOSDAQ,제약,-14.81,-12.06,-2.75
2243,2026-03-04,089970,브이엠,KOSDAQ,기계·장비,-14.82,-12.06,-2.76
2244,2026-03-04,012330,현대모비스,KOSPI,운송장비·부품,-14.83,-12.06,-2.77
2245,2026-03-04,079950,인베니아,KOSDAQ,기계·장비,-14.83,-12.06,-2.77
2246,2026-03-04,002025,코오롱우,KOSPI,기타금융,-14.83,-12.06,-2.77
2247,2026-03-04,011170,롯데케미칼,KOSPI,화학,-14.83,-12.06,-2.77
2248,2026-03-04,011230,삼화전자,KOSPI,전기·전자,-14.84,-12.06,-2.78
2249,2026-03-04,226330,신테카바이오,KOSDAQ,IT 서비스,-14.85,-12.06,-2.79
2250,2026-03-04,140860,파크시스템스,KOSDAQ,의료·정밀기기,-14.85,-12.06,-2.79
2251,2026-03-04,003090,대웅,KOSPI,제약,-14.86,-12.06,-2.8
2252,2026-03-04,168360,펨트론,KOSDAQ,기계·장비,-14.89,-12.06,-2.83
2253,2026-03-04,105550,엣지파운드리,KOSDAQ,전기·전자,-14.89,-12.06,-2.83
2254,2026-03-04,087010,펩트론,KOSDAQ,제약,-14.89,-12.06,-2.83
2255,2026-03-04,336370,솔루스첨단소재,KOSPI,전기·전자,-14.89,-12.06,-2.83
2256,2026-03-04,053690,한미글로벌,KOSPI,일반서비스,-14.9,-12.06,-2.84
2257,2026-03-04,007810,코리아써키트,KOSPI,전기·전자,-14.91,-12.06,-2.85
2258,2026-03-04,0010V0,제이피아이헬스케어,KOSDAQ,의료·정밀기기,-14.91,-12.06,-2.85
2259,2026-03-04,061090,세나테크놀로지,KOSDAQ,전기·전자,-14.91,-12.06,-2.85
2260,2026-03-04,013810,스페코,KOSDAQ,기계·장비,-14.91,-12.06,-2.85
2261,2026-03-04,285130,SK케미칼,KOSPI,화학,-14.91,-12.06,-2.85
2262,2026-03-04,033160,엠케이전자,KOSDAQ,전기·전자,-14.92,-12.06,-2.86
2263,2026-03-04,009155,삼성전기우,KOSPI,전기·전자,-14.94,-12.06,-2.88
2264,2026-03-04,082740,한화엔진,KOSPI,기계·장비,-14.94,-12.06,-2.88
2265,2026-03-04,178920,PI첨단소재,KOSPI,화학,-14.94,-12.06,-2.88
2266,2026-03-04,033500,동성화인텍,KOSDAQ,화학,-14.94,-12.06,-2.88
2267,2026-03-04,032500,케이엠더블유,KOSDAQ,전기·전자,-14.94,-12.06,-2.88
2268,2026-03-04,307750,국전약품,KOSDAQ,제약,-14.95,-12.06,-2.89
2269,2026-03-04,090460,비에이치,KOSPI,전기·전자,-14.95,-12.06,-2.89
2270,2026-03-04,051910,LG화학,KOSPI,화학,-14.96,-12.06,-2.9
2271,2026-03-04,273060,와이즈버즈,KOSDAQ,일반서비스,-14.96,-12.06,-2.9
2272,2026-03-04,006220,제주은행,KOSPI,은행,-14.97,-12.06,-2.91
2273,2026-03-04,338220,뷰노,KOSDAQ,IT 서비스,-14.97,-12.06,-2.91
2274,2026-03-04,001500,현대차증권,KOSPI,증권,-14.97,-12.06,-2.91
2275,2026-03-04,112040,위메이드,KOSDAQ,IT 서비스,-14.98,-12.06,-2.92
2276,2026-03-04,144510,지씨셀,KOSDAQ,일반서비스,-14.98,-12.06,-2.92
2277,2026-03-04,353200,대덕전자,KOSPI,전기·전자,-14.99,-12.06,-2.93
2278,2026-03-04,004000,롯데정밀화학,KOSPI,화학,-14.99,-12.06,-2.93
2279,2026-03-04,006805,미래에셋증권우,KOSPI,증권,-14.99,-12.06,-2.93
2280,2026-03-04,044180,KD,KOSDAQ,건설,-15.0,-12.06,-2.94
2281,2026-03-04,375500,DL이앤씨,KOSPI,건설,-15.0,-12.06,-2.94
2282,2026-03-04,287840,인투셀,KOSDAQ,일반서비스,-15.0,-12.06,-2.94
2283,2026-03-04,131030,옵투스제약,KOSDAQ,제약,-15.01,-12.06,-2.95
2284,2026-03-04,038110,에코플라스틱,KOSDAQ,운송장비·부품,-15.02,-12.06,-2.96
2285,2026-03-04,095910,에스에너지,KOSDAQ,전기·전자,-15.02,-12.06,-2.96
2286,2026-03-04,479960,위너스,KOSDAQ,전기·전자,-15.04,-12.06,-2.98
2287,2026-03-04,0015S0,페스카로,KOSDAQ,일반서비스,-15.05,-12.06,-2.99
2288,2026-03-04,117670,알파칩스,KOSDAQ,전기·전자,-15.05,-12.06,-2.99
2289,2026-03-04,114810,한솔아이원스,KOSDAQ,기계·장비,-15.05,-12.06,-2.99
2290,2026-03-04,364950,에이아이코리아,KOSDAQ,기계·장비,-15.05,-12.06,-2.99
2291,2026-03-04,286750,나노실리칸첨단소재,KOSDAQ,화학,-15.07,-12.06,-3.01
2292,2026-03-04,281820,케이씨텍,KOSPI,의료·정밀기기,-15.07,-12.06,-3.01
2293,2026-03-04,064550,바이오니아,KOSDAQ,제약,-15.08,-12.06,-3.02
2294,2026-03-04,459100,위츠,KOSDAQ,전기·전자,-15.08,-12.06,-3.02
2295,2026-03-04,099410,동방선기,KOSDAQ,운송장비·부품,-15.08,-12.06,-3.02
2296,2026-03-04,225190,LK삼양,KOSDAQ,의료·정밀기기,-15.08,-12.06,-3.02
2297,2026-03-04,298050,HS효성첨단소재,KOSPI,화학,-15.09,-12.06,-3.03
2298,2026-03-04,002380,KCC,KOSPI,화학,-15.09,-12.06,-3.03
2299,2026-03-04,015260,에이엔피,KOSPI,전기·전자,-15.1,-12.06,-3.04
2300,2026-03-04,00088K,한화3우B,KOSPI,화학,-15.1,-12.06,-3.04
2301,2026-03-04,435570,에르코스,KOSDAQ,음식료·담배,-15.11,-12.06,-3.05
2302,2026-03-04,051915,LG화학우,KOSPI,화학,-15.11,-12.06,-3.05
2303,2026-03-04,452200,민테크,KOSDAQ,의료·정밀기기,-15.13,-12.06,-3.07
2304,2026-03-04,002990,금호건설,KOSPI,건설,-15.13,-12.06,-3.07
2305,2026-03-04,253590,네오셈,KOSDAQ,기계·장비,-15.15,-12.06,-3.09
2306,2026-03-04,159010,아스플로,KOSDAQ,기계·장비,-15.15,-12.06,-3.09
2307,2026-03-04,085670,뉴프렉스,KOSDAQ,전기·전자,-15.16,-12.06,-3.1
2308,2026-03-04,000240,한국앤컴퍼니,KOSPI,기타금융,-15.16,-12.06,-3.1
2309,2026-03-04,006800,미래에셋증권,KOSPI,증권,-15.17,-12.06,-3.11
2310,2026-03-04,065350,신성델타테크,KOSDAQ,전기·전자,-15.17,-12.06,-3.11
2311,2026-03-04,047040,대우건설,KOSPI,건설,-15.17,-12.06,-3.11
2312,2026-03-04,361390,제노코,KOSDAQ,전기·전자,-15.18,-12.06,-3.12
2313,2026-03-04,095500,미래나노텍,KOSDAQ,화학,-15.18,-12.06,-3.12
2314,2026-03-04,456070,이엔셀,KOSDAQ,제약,-15.19,-12.06,-3.13
2315,2026-03-04,003570,SNT다이내믹스,KOSPI,운송장비·부품,-15.19,-12.06,-3.13
2316,2026-03-04,315640,딥노이드,KOSDAQ,IT 서비스,-15.19,-12.06,-3.13
2317,2026-03-04,308080,바이젠셀,KOSDAQ,일반서비스,-15.19,-12.06,-3.13
2318,2026-03-04,464500,아이언디바이스,KOSDAQ,전기·전자,-15.2,-12.06,-3.14
2319,2026-03-04,032190,다우데이타,KOSDAQ,유통,-15.2,-12.06,-3.14
2320,2026-03-04,102120,어보브반도체,KOSDAQ,전기·전자,-15.21,-12.06,-3.15
2321,2026-03-04,246690,TS인베스트먼트,KOSDAQ,금융,-15.21,-12.06,-3.15
2322,2026-03-04,348370,엔켐,KOSDAQ,화학,-15.21,-12.06,-3.15
2323,2026-03-04,254490,미래반도체,KOSDAQ,유통,-15.22,-12.06,-3.16
2324,2026-03-04,424960,스마트레이더시스템,KOSDAQ,의료·정밀기기,-15.23,-12.06,-3.17
2325,2026-03-04,221840,하이즈항공,KOSDAQ,운송장비·부품,-15.23,-12.06,-3.17
2326,2026-03-04,377480,마음AI,KOSDAQ,IT 서비스,-15.23,-12.06,-3.17
2327,2026-03-04,393890,더블유씨피,KOSDAQ,전기·전자,-15.24,-12.06,-3.18
2328,2026-03-04,059090,미코,KOSDAQ,전기·전자,-15.24,-12.06,-3.18
2329,2026-03-04,058970,엠로,KOSDAQ,IT 서비스,-15.24,-12.06,-3.18
2330,2026-03-04,060280,큐렉소,KOSDAQ,유통,-15.25,-12.06,-3.19
2331,2026-03-04,019175,신풍제약우,KOSPI,제약,-15.25,-12.06,-3.19
2332,2026-03-04,094940,푸른기술,KOSDAQ,전기·전자,-15.26,-12.06,-3.2
2333,2026-03-04,049070,인탑스,KOSDAQ,전기·전자,-15.26,-12.06,-3.2
2334,2026-03-04,056080,유진로봇,KOSDAQ,기계·장비,-15.26,-12.06,-3.2
2335,2026-03-04,282880,코윈테크,KOSDAQ,기계·장비,-15.27,-12.06,-3.21
2336,2026-03-04,201490,미투온,KOSDAQ,IT 서비스,-15.28,-12.06,-3.22
2337,2026-03-04,115180,큐리언트,KOSDAQ,일반서비스,-15.29,-12.06,-3.23
2338,2026-03-04,037370,EG,KOSDAQ,화학,-15.29,-12.06,-3.23
2339,2026-03-04,475960,토모큐브,KOSDAQ,의료·정밀기기,-15.31,-12.06,-3.25
2340,2026-03-04,215790,이노인스트루먼트,KOSDAQ,전기·전자,-15.31,-12.06,-3.25
2341,2026-03-04,039830,오로라,KOSDAQ,일반서비스,-15.33,-12.06,-3.27
2342,2026-03-04,393970,대진첨단소재,KOSDAQ,화학,-15.34,-12.06,-3.28
2343,2026-03-04,079000,와토스코리아,KOSDAQ,화학,-15.36,-12.06,-3.3
2344,2026-03-04,001720,신영증권,KOSPI,증권,-15.36,-12.06,-3.3
2345,2026-03-04,069330,유아이디,KOSDAQ,전기·전자,-15.4,-12.06,-3.34
2346,2026-03-04,061040,알에프텍,KOSDAQ,전기·전자,-15.41,-12.06,-3.35
2347,2026-03-04,138490,코오롱ENP,KOSPI,화학,-15.43,-12.06,-3.37
2348,2026-03-04,099320,쎄트렉아이,KOSDAQ,운송장비·부품,-15.44,-12.06,-3.38
2349,2026-03-04,073240,금호타이어,KOSPI,화학,-15.45,-12.06,-3.39
2350,2026-03-04,237690,에스티팜,KOSDAQ,제약,-15.49,-12.06,-3.43
2351,2026-03-04,458870,씨어스테크놀로지,KOSDAQ,의료·정밀기기,-15.5,-12.06,-3.44
2352,2026-03-04,382150,온코크로스,KOSDAQ,일반서비스,-15.51,-12.06,-3.45
2353,2026-03-04,085910,네오티스,KOSDAQ,운송장비·부품,-15.52,-12.06,-3.46
2354,2026-03-04,092870,엑시콘,KOSDAQ,기계·장비,-15.52,-12.06,-3.46
2355,2026-03-04,396270,넥스트칩,KOSDAQ,전기·전자,-15.52,-12.06,-3.46
2356,2026-03-04,028300,HLB,KOSDAQ,제약,-15.53,-12.06,-3.47
2357,2026-03-04,009520,포스코엠텍,KOSDAQ,금속,-15.55,-12.06,-3.49
2358,2026-03-04,000155,두산우,KOSPI,기타금융,-15.55,-12.06,-3.49
2359,2026-03-04,33626K,두산퓨얼셀1우,KOSPI,전기·전자,-15.56,-12.06,-3.5
2360,2026-03-04,137940,넥스트아이,KOSDAQ,의료·정밀기기,-15.57,-12.06,-3.51
2361,2026-03-04,036830,솔브레인홀딩스,KOSDAQ,일반서비스,-15.58,-12.06,-3.52
2362,2026-03-04,211270,AP위성,KOSDAQ,전기·전자,-15.59,-12.06,-3.53
2363,2026-03-04,061970,LB세미콘,KOSDAQ,전기·전자,-15.6,-12.06,-3.54
2364,2026-03-04,042000,카페24,KOSDAQ,IT 서비스,-15.6,-12.06,-3.54
2365,2026-03-04,333430,일승,KOSDAQ,운송장비·부품,-15.6,-12.06,-3.54
2366,2026-03-04,121850,코이즈,KOSDAQ,화학,-15.6,-12.06,-3.54
2367,2026-03-04,054920,한컴위드,KOSDAQ,IT 서비스,-15.62,-12.06,-3.56
2368,2026-03-04,295310,에이치브이엠,KOSDAQ,금속,-15.63,-12.06,-3.57
2369,2026-03-04,0008Z0,에스엔시스,KOSDAQ,전기·전자,-15.65,-12.06,-3.59
2370,2026-03-04,015750,성우하이텍,KOSDAQ,운송장비·부품,-15.66,-12.06,-3.6
2371,2026-03-04,086390,유니테스트,KOSDAQ,기계·장비,-15.66,-12.06,-3.6
2372,2026-03-04,229640,LS에코에너지,KOSPI,기타금융,-15.67,-12.06,-3.61
2373,2026-03-04,000720,현대건설,KOSPI,건설,-15.68,-12.06,-3.62
2374,2026-03-04,006340,대원전선,KOSPI,전기·전자,-15.68,-12.06,-3.62
2375,2026-03-04,444530,심플랫폼,KOSDAQ,IT 서비스,-15.69,-12.06,-3.63
2376,2026-03-04,271940,일진하이솔루스,KOSPI,운송장비·부품,-15.7,-12.06,-3.64
2377,2026-03-04,112610,씨에스윈드,KOSPI,금속,-15.71,-12.06,-3.65
2378,2026-03-04,005690,파미셀,KOSPI,제약,-15.73,-12.06,-3.67
2379,2026-03-04,123410,코리아에프티,KOSDAQ,운송장비·부품,-15.74,-12.06,-3.68
2380,2026-03-04,041020,폴라리스오피스,KOSDAQ,IT 서비스,-15.74,-12.06,-3.68
2381,2026-03-04,033640,네패스,KOSDAQ,전기·전자,-15.74,-12.06,-3.68
2382,2026-03-04,220260,켐트로스,KOSDAQ,화학,-15.75,-12.06,-3.69
2383,2026-03-04,290670,대보마그네틱,KOSDAQ,전기·전자,-15.75,-12.06,-3.69
2384,2026-03-04,294570,쿠콘,KOSDAQ,IT 서비스,-15.76,-12.06,-3.7
2385,2026-03-04,370090,퓨런티어,KOSDAQ,의료·정밀기기,-15.77,-12.06,-3.71
2386,2026-03-04,365340,성일하이텍,KOSDAQ,화학,-15.77,-12.06,-3.71
2387,2026-03-04,108860,셀바스AI,KOSDAQ,IT 서비스,-15.79,-12.06,-3.73
2388,2026-03-04,088800,에이스테크,KOSDAQ,전기·전자,-15.79,-12.06,-3.73
2389,2026-03-04,094360,칩스앤미디어,KOSDAQ,전기·전자,-15.8,-12.06,-3.74
2390,2026-03-04,005380,현대차,KOSPI,운송장비·부품,-15.8,-12.06,-3.74
2391,2026-03-04,290550,디케이티,KOSDAQ,전기·전자,-15.8,-12.06,-3.74
2392,2026-03-04,141080,리가켐바이오,KOSDAQ,일반서비스,-15.81,-12.06,-3.75
2393,2026-03-04,476060,온코닉테라퓨틱스,KOSDAQ,일반서비스,-15.82,-12.06,-3.76
2394,2026-03-04,049950,미래컴퍼니,KOSDAQ,기계·장비,-15.82,-12.06,-3.76
2395,2026-03-04,301300,바이브컴퍼니,KOSDAQ,IT 서비스,-15.83,-12.06,-3.77
2396,2026-03-04,078590,휴림에이텍,KOSDAQ,운송장비·부품,-15.83,-12.06,-3.77
2397,2026-03-04,215100,로보로보,KOSDAQ,전기·전자,-15.83,-12.06,-3.77
2398,2026-03-04,044480,빌리언스,KOSDAQ,화학,-15.84,-12.06,-3.78
2399,2026-03-04,033100,제룡전기,KOSDAQ,전기·전자,-15.85,-12.06,-3.79
2400,2026-03-04,217820,원익피앤이,KOSDAQ,기계·장비,-15.86,-12.06,-3.8
2401,2026-03-04,365330,에스와이스틸텍,KOSDAQ,금속,-15.86,-12.06,-3.8
2402,2026-03-04,239340,이스트에이드,KOSDAQ,IT 서비스,-15.86,-12.06,-3.8
2403,2026-03-04,226950,올릭스,KOSDAQ,일반서비스,-15.86,-12.06,-3.8
2404,2026-03-04,332570,PS일렉트로닉스,KOSDAQ,전기·전자,-15.87,-12.06,-3.81
2405,2026-03-04,222800,심텍,KOSDAQ,전기·전자,-15.89,-12.06,-3.83
2406,2026-03-04,417010,나노팀,KOSDAQ,기계·장비,-15.9,-12.06,-3.84
2407,2026-03-04,040350,크레오에스지,KOSDAQ,IT 서비스,-15.91,-12.06,-3.85
2408,2026-03-04,093370,후성,KOSPI,화학,-15.95,-12.06,-3.89
2409,2026-03-04,251370,와이엠티,KOSDAQ,화학,-15.95,-12.06,-3.89
2410,2026-03-04,213420,덕산네오룩스,KOSDAQ,전기·전자,-15.95,-12.06,-3.89
2411,2026-03-04,004800,효성,KOSPI,기타금융,-15.97,-12.06,-3.91
2412,2026-03-04,112290,와이씨켐,KOSDAQ,화학,-15.98,-12.06,-3.92
2413,2026-03-04,267270,HD건설기계,KOSPI,기계·장비,-15.98,-12.06,-3.92
2414,2026-03-04,006110,삼아알미늄,KOSPI,금속,-15.99,-12.06,-3.93
2415,2026-03-04,046890,서울반도체,KOSDAQ,전기·전자,-16.0,-12.06,-3.94
2416,2026-03-04,456160,지투지바이오,KOSDAQ,제약,-16.0,-12.06,-3.94
2417,2026-03-04,200880,서연이화,KOSPI,운송장비·부품,-16.0,-12.06,-3.94
2418,2026-03-04,128820,대성산업,KOSPI,유통,-16.01,-12.06,-3.95
2419,2026-03-04,310210,보로노이,KOSDAQ,일반서비스,-16.01,-12.06,-3.95
2420,2026-03-04,010820,퍼스텍,KOSPI,금속,-16.02,-12.06,-3.96
2421,2026-03-04,320000,한울반도체,KOSDAQ,기계·장비,-16.02,-12.06,-3.96
2422,2026-03-04,289080,SV인베스트먼트,KOSDAQ,금융,-16.03,-12.06,-3.97
2423,2026-03-04,418550,제이오,KOSDAQ,일반서비스,-16.03,-12.06,-3.97
2424,2026-03-04,452190,한빛레이저,KOSDAQ,기계·장비,-16.05,-12.06,-3.99
2425,2026-03-04,294140,레몬,KOSDAQ,화학,-16.06,-12.06,-4.0
2426,2026-03-04,137400,피엔티,KOSDAQ,기계·장비,-16.06,-12.06,-4.0
2427,2026-03-04,189330,씨이랩,KOSDAQ,IT 서비스,-16.06,-12.06,-4.0
2428,2026-03-04,010140,삼성중공업,KOSPI,운송장비·부품,-16.07,-12.06,-4.01
2429,2026-03-04,393210,토마토시스템,KOSDAQ,IT 서비스,-16.07,-12.06,-4.01
2430,2026-03-04,259630,엠플러스,KOSDAQ,기계·장비,-16.08,-12.06,-4.02
2431,2026-03-04,281740,레이크머티리얼즈,KOSDAQ,화학,-16.08,-12.06,-4.02
2432,2026-03-04,053700,삼보모터스,KOSDAQ,운송장비·부품,-16.09,-12.06,-4.03
2433,2026-03-04,007820,에스엠코어,KOSDAQ,기계·장비,-16.1,-12.06,-4.04
2434,2026-03-04,220100,퓨쳐켐,KOSDAQ,제약,-16.1,-12.06,-4.04
2435,2026-03-04,389140,포바이포,KOSDAQ,오락·문화,-16.14,-12.06,-4.08
2436,2026-03-04,059120,아진엑스텍,KOSDAQ,전기·전자,-16.15,-12.06,-4.09
2437,2026-03-04,199820,제일일렉트릭,KOSDAQ,전기·전자,-16.16,-12.06,-4.1
2438,2026-03-04,416180,신성에스티,KOSDAQ,운송장비·부품,-16.17,-12.06,-4.11
2439,2026-03-04,071280,로체시스템즈,KOSDAQ,기계·장비,-16.17,-12.06,-4.11
2440,2026-03-04,306620,지아이에스,KOSDAQ,기계·장비,-16.17,-12.06,-4.11
2441,2026-03-04,330860,네패스아크,KOSDAQ,일반서비스,-16.17,-12.06,-4.11
2442,2026-03-04,223250,드림씨아이에스,KOSDAQ,일반서비스,-16.17,-12.06,-4.11
2443,2026-03-04,025560,미래산업,KOSPI,의료·정밀기기,-16.18,-12.06,-4.12
2444,2026-03-04,047050,포스코인터내셔널,KOSPI,유통,-16.19,-12.06,-4.13
2445,2026-03-04,019010,베뉴지,KOSDAQ,유통,-16.19,-12.06,-4.13
2446,2026-03-04,377300,카카오페이,KOSPI,기타금융,-16.19,-12.06,-4.13
2447,2026-03-04,291230,엔피,KOSDAQ,일반서비스,-16.19,-12.06,-4.13
2448,2026-03-04,277810,레인보우로보틱스,KOSDAQ,기계·장비,-16.19,-12.06,-4.13
2449,2026-03-04,088130,동아엘텍,KOSDAQ,기계·장비,-16.19,-12.06,-4.13
2450,2026-03-04,396300,세아메카닉스,KOSDAQ,금속,-16.21,-12.06,-4.15
2451,2026-03-04,100090,SK오션플랜트,KOSPI,금속,-16.21,-12.06,-4.15
2452,2026-03-04,188040,바이오포트,KOSDAQ,음식료·담배,-16.22,-12.06,-4.16
2453,2026-03-04,340450,지씨지놈,KOSDAQ,일반서비스,-16.22,-12.06,-4.16
2454,2026-03-04,101490,에스앤에스텍,KOSDAQ,전기·전자,-16.25,-12.06,-4.19
2455,2026-03-04,080220,제주반도체,KOSDAQ,전기·전자,-16.25,-12.06,-4.19
2456,2026-03-04,078600,대주전자재료,KOSDAQ,전기·전자,-16.27,-12.06,-4.21
2457,2026-03-04,356680,엑스게이트,KOSDAQ,IT 서비스,-16.28,-12.06,-4.22
2458,2026-03-04,035720,카카오,KOSPI,IT 서비스,-16.28,-12.06,-4.22
2459,2026-03-04,032940,원익,KOSDAQ,유통,-16.28,-12.06,-4.22
2460,2026-03-04,128940,한미약품,KOSPI,제약,-16.29,-12.06,-4.23
2461,2026-03-04,011200,HMM,KOSPI,운송·창고,-16.33,-12.06,-4.27
2462,2026-03-04,014940,오리엔탈정공,KOSDAQ,기계·장비,-16.33,-12.06,-4.27
2463,2026-03-04,089790,제이티,KOSDAQ,기계·장비,-16.36,-12.06,-4.3
2464,2026-03-04,451760,컨텍,KOSDAQ,IT 서비스,-16.37,-12.06,-4.31
2465,2026-03-04,045970,코아시아,KOSDAQ,전기·전자,-16.37,-12.06,-4.31
2466,2026-03-04,285490,노바텍,KOSDAQ,기타제조,-16.39,-12.06,-4.33
2467,2026-03-04,000150,두산,KOSPI,기타금융,-16.41,-12.06,-4.35
2468,2026-03-04,462510,라메디텍,KOSDAQ,의료·정밀기기,-16.41,-12.06,-4.35
2469,2026-03-04,463020,뉴엔AI,KOSDAQ,IT 서비스,-16.42,-12.06,-4.36
2470,2026-03-04,200710,에이디테크놀로지,KOSDAQ,전기·전자,-16.47,-12.06,-4.41
2471,2026-03-04,012205,계양전기우,KOSPI,기계·장비,-16.47,-12.06,-4.41
2472,2026-03-04,003530,한화투자증권,KOSPI,증권,-16.47,-12.06,-4.41
2473,2026-03-04,011790,SKC,KOSPI,화학,-16.51,-12.06,-4.45
2474,2026-03-04,039200,오스코텍,KOSDAQ,제약,-16.52,-12.06,-4.46
2475,2026-03-04,212560,네오오토,KOSDAQ,운송장비·부품,-16.52,-12.06,-4.46
2476,2026-03-04,003240,태광산업,KOSPI,화학,-16.54,-12.06,-4.48
2477,2026-03-04,402030,코난테크놀로지,KOSDAQ,IT 서비스,-16.54,-12.06,-4.48
2478,2026-03-04,226590,엠디바이스,KOSDAQ,전기·전자,-16.57,-12.06,-4.51
2479,2026-03-04,250930,예선테크,KOSDAQ,화학,-16.62,-12.06,-4.56
2480,2026-03-04,475150,SK이터닉스,KOSPI,건설,-16.63,-12.06,-4.57
2481,2026-03-04,089980,상아프론테크,KOSDAQ,화학,-16.64,-12.06,-4.58
