theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11
505,로봇(산업용/협동로봇 등),-1.02,024880,케이피에프 *,테마 편입 사유,6350.0,상승  130,+2.09%,6340.0,6350.0,315510.0,1989.0,162202.0,,
505,로봇(산업용/협동로봇 등),-1.02,090710,휴림로봇 *,테마 편입 사유,14290.0,상승  290,+2.07%,14280.0,14290.0,14874607.0,214483.0,8920861.0,,
505,로봇(산업용/협동로봇 등),-1.02,065350,신성델타테크 *,테마 편입 사유,76400.0,"상승  1,000",+1.33%,76600.0,76700.0,168240.0,12798.0,273626.0,,
505,로봇(산업용/협동로봇 등),-1.02,160190,하이젠알앤엠 *,테마 편입 사유,67400.0,상승  500,+0.75%,67200.0,67300.0,71679.0,4847.0,127986.0,,
505,로봇(산업용/협동로봇 등),-1.02,099440,스맥 *,테마 편입 사유,6710.0,상승  50,+0.75%,6670.0,6680.0,2091517.0,13897.0,1202480.0,,
505,로봇(산업용/협동로봇 등),-1.02,466100,클로봇 *,테마 편입 사유,67300.0,상승  300,+0.45%,67100.0,67200.0,237293.0,15944.0,386814.0,,
505,로봇(산업용/협동로봇 등),-1.02,117730,티로보틱스 *,테마 편입 사유,23300.0,상승  100,+0.43%,23000.0,23050.0,207375.0,4788.0,369038.0,,
505,로봇(산업용/협동로봇 등),-1.02,160980,싸이맥스 *,테마 편입 사유,21450.0,상승  50,+0.23%,21400.0,21500.0,207249.0,4361.0,397780.0,,
505,로봇(산업용/협동로봇 등),-1.02,059270,해성에어로보틱스 *,테마 편입 사유,12820.0,상승  10,+0.08%,12770.0,12780.0,244857.0,3148.0,372982.0,,
505,로봇(산업용/협동로봇 등),-1.02,199430,케이엔알시스템 *,테마 편입 사유,33900.0,하락  50,-0.15%,33650.0,33700.0,121073.0,4057.0,192484.0,,
505,로봇(산업용/협동로봇 등),-1.02,033530,SJG세종,테마 편입 사유,10580.0,하락  20,-0.19%,10530.0,10550.0,294651.0,3130.0,317589.0,,
505,로봇(산업용/협동로봇 등),-1.02,204320,HL만도,테마 편입 사유,59800.0,하락  400,-0.66%,59900.0,60000.0,463978.0,27895.0,507788.0,,
505,로봇(산업용/협동로봇 등),-1.02,206400,베노티앤알 *,테마 편입 사유,1404.0,하락  10,-0.71%,1394.0,1405.0,318129.0,431.0,859650.0,,
505,로봇(산업용/협동로봇 등),-1.02,277810,레인보우로보틱스 *,테마 편입 사유,712000.0,"하락  6,000",-0.84%,712000.0,713000.0,126028.0,90539.0,277433.0,,
505,로봇(산업용/협동로봇 등),-1.02,270660,에브리봇 *,테마 편입 사유,23650.0,하락  200,-0.84%,23600.0,23650.0,81841.0,1945.0,136989.0,,
505,로봇(산업용/협동로봇 등),-1.02,101170,우림피티에스 *,테마 편입 사유,15580.0,하락  140,-0.89%,15540.0,15550.0,242859.0,3784.0,340572.0,,
505,로봇(산업용/협동로봇 등),-1.02,006140,피제이전자 *,테마 편입 사유,7590.0,하락  70,-0.91%,7590.0,7610.0,126970.0,982.0,81498.0,,
505,로봇(산업용/협동로봇 등),-1.02,100660,서암기계공업 *,테마 편입 사유,4880.0,하락  50,-1.01%,4880.0,4890.0,71842.0,350.0,134956.0,,
505,로봇(산업용/협동로봇 등),-1.02,079370,제우스 *,테마 편입 사유,17500.0,하락  210,-1.19%,17490.0,17500.0,456854.0,8003.0,787165.0,,
505,로봇(산업용/협동로봇 등),-1.02,093640,케이알엠 *,테마 편입 사유,3675.0,하락  45,-1.21%,3670.0,3675.0,72429.0,267.0,84740.0,,
505,로봇(산업용/협동로봇 등),-1.02,484810,티엑스알로보틱스 *,테마 편입 사유,18640.0,하락  240,-1.27%,18690.0,18710.0,86398.0,1629.0,102110.0,,
505,로봇(산업용/협동로봇 등),-1.02,454910,두산로보틱스,테마 편입 사유,100500.0,"하락  1,400",-1.37%,100500.0,100600.0,201358.0,20311.0,286525.0,,
505,로봇(산업용/협동로봇 등),-1.02,459510,나우로보틱스 *,테마 편입 사유,28000.0,하락  400,-1.41%,27950.0,28000.0,79597.0,2244.0,111183.0,,
505,로봇(산업용/협동로봇 등),-1.02,108490,로보티즈 *,테마 편입 사유,279500.0,"하락  4,500",-1.58%,279500.0,280000.0,103770.0,29140.0,251938.0,,
505,로봇(산업용/협동로봇 등),-1.02,000490,대동,테마 편입 사유,11380.0,하락  190,-1.64%,11390.0,11400.0,585249.0,6699.0,1605359.0,,
505,로봇(산업용/협동로봇 등),-1.02,319400,현대무벡스 *,테마 편입 사유,27450.0,하락  500,-1.79%,27400.0,27450.0,1905491.0,52871.0,2944847.0,,
505,로봇(산업용/협동로봇 등),-1.02,251630,브이원텍 *,테마 편입 사유,7000.0,하락  130,-1.82%,6980.0,6990.0,85414.0,600.0,145156.0,,
505,로봇(산업용/협동로봇 등),-1.02,130740,티피씨글로벌 *,테마 편입 사유,2100.0,하락  40,-1.87%,2095.0,2100.0,166986.0,350.0,258550.0,,
505,로봇(산업용/협동로봇 등),-1.02,059120,아진엑스텍 *,테마 편입 사유,7260.0,하락  140,-1.89%,7210.0,7220.0,582889.0,4248.0,799341.0,,
505,로봇(산업용/협동로봇 등),-1.02,092200,디아이씨,테마 편입 사유,10030.0,하락  200,-1.96%,10010.0,10020.0,683890.0,6870.0,1019719.0,,
505,로봇(산업용/협동로봇 등),-1.02,012200,계양전기,테마 편입 사유,7050.0,하락  150,-2.08%,7060.0,7070.0,600137.0,4258.0,902158.0,,
505,로봇(산업용/협동로봇 등),-1.02,090360,로보스타 *,테마 편입 사유,77000.0,"하락  1,700",-2.16%,77000.0,77100.0,90256.0,7004.0,105410.0,,
505,로봇(산업용/협동로봇 등),-1.02,317830,에스피시스템스 *,테마 편입 사유,11750.0,하락  270,-2.25%,11770.0,11780.0,142273.0,1692.0,163374.0,,
505,로봇(산업용/협동로봇 등),-1.02,264850,이랜시스 *,테마 편입 사유,7720.0,하락  180,-2.28%,7720.0,7730.0,499139.0,3877.0,952201.0,,
505,로봇(산업용/협동로봇 등),-1.02,192410,오늘이엔엠 *,테마 편입 사유,890.0,하락  21,-2.31%,876.0,882.0,381914.0,346.0,937382.0,,
505,로봇(산업용/협동로봇 등),-1.02,455900,엔젤로보틱스 *,테마 편입 사유,34200.0,하락  900,-2.56%,34200.0,34250.0,98395.0,3381.0,140662.0,,
505,로봇(산업용/협동로봇 등),-1.02,140670,알에스오토메이션 *,테마 편입 사유,20750.0,하락  550,-2.58%,20850.0,20900.0,467817.0,9886.0,1147785.0,,
505,로봇(산업용/협동로봇 등),-1.02,049070,인탑스 *,테마 편입 사유,20250.0,하락  550,-2.64%,20150.0,20200.0,60290.0,1225.0,68684.0,,
505,로봇(산업용/협동로봇 등),-1.02,388720,유일로보틱스 *,테마 편입 사유,119300.0,"하락  3,300",-2.69%,119300.0,119400.0,100850.0,12086.0,130840.0,,
505,로봇(산업용/협동로봇 등),-1.02,322180,LS티라유텍 *,테마 편입 사유,8240.0,하락  230,-2.72%,8230.0,8240.0,196493.0,1630.0,166348.0,,
505,로봇(산업용/협동로봇 등),-1.02,389500,에스비비테크 *,테마 편입 사유,55600.0,"하락  1,900",-3.30%,55600.0,55700.0,147463.0,8274.0,229368.0,,
505,로봇(산업용/협동로봇 등),-1.02,413630,씨피시스템 *,테마 편입 사유,4640.0,하락  160,-3.33%,4635.0,4640.0,688196.0,3222.0,1214429.0,,
505,로봇(산업용/협동로봇 등),-1.02,391710,코닉오토메이션 *,테마 편입 사유,2225.0,하락  85,-3.68%,2230.0,2235.0,357184.0,805.0,278412.0,,
505,로봇(산업용/협동로봇 등),-1.02,011690,와이투솔루션,테마 편입 사유,7890.0,하락  310,-3.78%,7920.0,7940.0,2707234.0,21767.0,7705939.0,,
505,로봇(산업용/협동로봇 등),-1.02,448900,한국피아이엠 *,테마 편입 사유,77100.0,"하락  3,100",-3.87%,77300.0,77600.0,69415.0,5429.0,256579.0,,
505,로봇(산업용/협동로봇 등),-1.02,094940,푸른기술 *,테마 편입 사유,10900.0,하락  440,-3.88%,10940.0,10960.0,375315.0,4147.0,294877.0,,
505,로봇(산업용/협동로봇 등),-1.02,008830,대동기어 *,테마 편입 사유,24300.0,"하락  1,000",-3.95%,24400.0,24500.0,684133.0,17046.0,3070143.0,,
505,로봇(산업용/협동로봇 등),-1.02,217500,러셀 *,테마 편입 사유,3160.0,하락  140,-4.24%,3165.0,3170.0,462550.0,1476.0,576530.0,,
505,로봇(산업용/협동로봇 등),-1.02,125490,한라캐스트 *,테마 편입 사유,18300.0,하락  810,-4.24%,18270.0,18280.0,2104160.0,38917.0,1239012.0,,
505,로봇(산업용/협동로봇 등),-1.02,232680,라온로보틱스 *,테마 편입 사유,16250.0,하락  750,-4.41%,16270.0,16280.0,441843.0,7256.0,569624.0,,
505,로봇(산업용/협동로봇 등),-1.02,030530,원익홀딩스 *,테마 편입 사유,34850.0,"하락  1,650",-4.52%,34800.0,34850.0,1454276.0,51028.0,2136040.0,,
505,로봇(산업용/협동로봇 등),-1.02,058610,에스피지 *,테마 편입 사유,132700.0,"하락  6,500",-4.67%,132500.0,132600.0,377641.0,50846.0,643547.0,,
505,로봇(산업용/협동로봇 등),-1.02,348340,뉴로메카 *,테마 편입 사유,78000.0,"하락  4,600",-5.57%,78100.0,78200.0,705933.0,55926.0,438050.0,,
505,로봇(산업용/협동로봇 등),-1.02,138360,앤로보틱스 *,테마 편입 사유,2040.0,하락  125,-5.77%,2050.0,2060.0,1079806.0,2249.0,1814029.0,,
505,로봇(산업용/협동로봇 등),-1.02,048770,TPC *,테마 편입 사유,3510.0,하락  235,-6.28%,3525.0,3545.0,457594.0,1643.0,431760.0,,
505,로봇(산업용/협동로봇 등),-1.02,437730,삼현 *,테마 편입 사유,49150.0,"하락  3,350",-6.38%,49050.0,49100.0,1126575.0,56447.0,319914.0,,
505,로봇(산업용/협동로봇 등),-1.02,474650,링크솔루션 *,테마 편입 사유,80100.0,"하락  7,100",-8.14%,79800.0,79900.0,416064.0,34215.0,1745654.0,,
159,자동차 대표주,-0.97,000270,기아,테마 편입 사유,171800.0,"상승  1,800",+1.06%,172400.0,172500.0,1073418.0,183235.0,1357727.0,,
159,자동차 대표주,-0.97,012330,현대모비스,테마 편입 사유,443000.0,"상승  2,500",+0.57%,442000.0,442500.0,223462.0,98772.0,297467.0,,
159,자동차 대표주,-0.97,011210,현대위아,테마 편입 사유,86400.0,상승  300,+0.35%,86200.0,86300.0,98250.0,8460.0,223680.0,,
159,자동차 대표주,-0.97,204320,HL만도,테마 편입 사유,59800.0,하락  400,-0.66%,59900.0,60000.0,463978.0,27895.0,507788.0,,
159,자동차 대표주,-0.97,005380,현대차,테마 편입 사유,509000.0,"하락  4,000",-0.78%,509000.0,510000.0,1250511.0,636418.0,1907584.0,,
159,자동차 대표주,-0.97,003620,KG모빌리티,테마 편입 사유,4275.0,하락  50,-1.16%,4275.0,4280.0,2219514.0,9440.0,6027880.0,,
159,자동차 대표주,-0.97,018880,한온시스템,테마 편입 사유,4945.0,하락  325,-6.17%,4950.0,4955.0,44549682.0,224457.0,163464161.0,,
128,엔터테인먼트,-0.97,032800,판타지오 *,테마 편입 사유,377.0,상승  25,+7.10%,370.0,372.0,434009.0,160.0,1613591.0,,
128,엔터테인먼트,-0.97,369370,블리츠웨이엔터테인먼트 *,테마 편입 사유,1668.0,상승  41,+2.52%,1658.0,1659.0,89023.0,147.0,240936.0,,
128,엔터테인먼트,-0.97,032540,TJ미디어 *,테마 편입 사유,5950.0,상승  70,+1.19%,5930.0,5950.0,15079.0,89.0,23428.0,,
128,엔터테인먼트,-0.97,361570,알비더블유 *,테마 편입 사유,2040.0,상승  20,+0.99%,2025.0,2040.0,118144.0,244.0,72422.0,,
128,엔터테인먼트,-0.97,035720,카카오,테마 편입 사유,57900.0,상승  300,+0.52%,57900.0,58000.0,1947990.0,113448.0,1988817.0,,
128,엔터테인먼트,-0.97,043610,KT지니뮤직 *,테마 편입 사유,1874.0,상승  7,+0.37%,1866.0,1872.0,89272.0,166.0,131000.0,,
128,엔터테인먼트,-0.97,047820,초록뱀미디어 *,테마 편입 사유,4555.0,상승  10,+0.22%,4560.0,4565.0,83592.0,382.0,104146.0,,
128,엔터테인먼트,-0.97,131100,티엔엔터테인먼트 *,테마 편입 사유,1425.0,상승  3,+0.21%,1389.0,1390.0,45120.0,63.0,57426.0,,
128,엔터테인먼트,-0.97,078860,스테이지원엔터 *,테마 편입 사유,975.0,하락  3,-0.31%,960.0,978.0,59472.0,57.0,88789.0,,
128,엔터테인먼트,-0.97,182360,큐브엔터 *,테마 편입 사유,12630.0,하락  50,-0.39%,12650.0,12680.0,35324.0,446.0,52960.0,,
128,엔터테인먼트,-0.97,068050,팬엔터테인먼트 *,테마 편입 사유,1710.0,하락  7,-0.41%,1704.0,1708.0,129747.0,222.0,137147.0,,
128,엔터테인먼트,-0.97,473980,노머스 *,테마 편입 사유,22050.0,하락  150,-0.68%,22100.0,22150.0,76389.0,1688.0,83713.0,,
128,엔터테인먼트,-0.97,046390,삼화네트웍스 *,테마 편입 사유,898.0,하락  8,-0.88%,887.0,893.0,419552.0,372.0,1034267.0,,
128,엔터테인먼트,-0.97,253450,스튜디오드래곤 *,테마 편입 사유,47100.0,하락  450,-0.95%,47150.0,47200.0,57398.0,2713.0,120578.0,,
128,엔터테인먼트,-0.97,122870,와이지엔터테인먼트 *,테마 편입 사유,73300.0,하락  700,-0.95%,73100.0,73200.0,178190.0,13073.0,207816.0,,
128,엔터테인먼트,-0.97,035900,JYP Ent. *,테마 편입 사유,70800.0,하락  700,-0.98%,70800.0,70900.0,211219.0,14988.0,342548.0,,
128,엔터테인먼트,-0.97,048550,SM C&C *,테마 편입 사유,1238.0,하락  14,-1.12%,1238.0,1239.0,508304.0,632.0,301383.0,,
128,엔터테인먼트,-0.97,950190,고스트스튜디오 *,테마 편입 사유,8340.0,하락  110,-1.30%,8350.0,8360.0,18804.0,157.0,21293.0,,
128,엔터테인먼트,-0.97,200350,아티스트스튜디오 *,테마 편입 사유,5110.0,하락  70,-1.35%,5070.0,5080.0,41544.0,212.0,31209.0,,
128,엔터테인먼트,-0.97,012170,아센디오,테마 편입 사유,1586.0,하락  23,-1.43%,1587.0,1590.0,83337.0,132.0,138598.0,,
128,엔터테인먼트,-0.97,035760,CJ ENM *,테마 편입 사유,75500.0,"하락  1,100",-1.44%,75500.0,75600.0,42494.0,3219.0,112362.0,,
